,ht,at,n,Date,Year,PTS,OPP,OT
9646,Air Force,Canisius,False,20190216,2019,0,3,0
9647,Bowling Green,Alaska,False,20190216,2019,3,3,1
9648,Lake Superior State,Michigan Tech,False,20190216,2019,3,1,0
9649,Boston College,UMass,False,20190216,2019,2,4,0
9650,Bemidji State,Northern Michigan,False,20190216,2019,3,0,0
9651,Minnesota Duluth,Denver,False,20190216,2019,0,1,0
9652,Arizona State,American International,False,20190216,2019,5,4,1
9653,Alaska Anchorage,Ferris State,False,20190216,2019,1,1,1
9654,UMass,UConn,False,20190221,2019,3,0,0
9655,Michigan,Ohio State,False,20190222,2019,4,2,0
9656,Penn State,Wisconsin,False,20190222,2019,8,2,0
9657,Harvard,Brown,False,20190222,2019,4,2,0
9658,Dartmouth,Yale,False,20190222,2019,2,0,0
9659,New Hampshire,Northeastern,False,20190222,2019,3,6,0
9660,Princeton,Clarkson,False,20190222,2019,1,1,1
9661,Cornell,Rensselaer,False,20190222,2019,2,3,1
9662,Maine,Boston College,False,20190222,2019,2,1,0
9663,Colgate,Union,False,20190222,2019,5,1,0
9664,Quinnipiac,St. Lawrence,False,20190222,2019,7,2,0
9665,Rochester,Robert Morris,False,20190222,2019,5,3,0
9666,Vermont,Boston University,False,20190222,2019,0,1,1
9667,Bentley,Holy Cross,False,20190222,2019,3,5,0
9668,Mercyhurst,Air Force,False,20190222,2019,3,3,1
9669,Sacred Heart,Army,False,20190222,2019,5,0,0
9670,Northern Michigan,Lake Superior State,False,20190222,2019,4,2,0
9671,Ferris State,Alabama-Huntsville,False,20190222,2019,0,2,0
9672,Michigan Tech,Alaska Anchorage,False,20190222,2019,3,2,0
9673,UMass Lowell,Merrimack,False,20190222,2019,6,3,0
9674,Canisius,Niagara,False,20190222,2019,2,2,1
9675,Bemidji State,Bowling Green,False,20190222,2019,1,3,0
9676,Omaha,St. Cloud State,False,20190222,2019,1,4,0
9677,North Dakota,Minnesota Duluth,False,20190222,2019,4,1,0
9678,Minnesota,Notre Dame,False,20190222,2019,2,3,0
9679,Denver,Miami (OH),False,20190222,2019,1,3,0
9680,Providence,UMass,False,20190223,2019,3,2,0
9681,Minnesota,Notre Dame,False,20190223,2019,2,1,0
9682,Michigan,Ohio State,False,20190223,2019,3,3,1
9683,Colorado College,Western Michigan,False,20190223,2019,8,2,0
9684,Harvard,Yale,False,20190223,2019,3,0,0
9685,Dartmouth,Brown,False,20190223,2019,0,2,0
9686,New Hampshire,Northeastern,False,20190223,2019,0,6,0
9687,Princeton,St. Lawrence,False,20190223,2019,5,3,0
9688,Cornell,Union,False,20190223,2019,3,1,0
9689,Penn State,Wisconsin,False,20190223,2019,3,7,0
9690,Niagara,Canisius,False,20190223,2019,3,3,1
9691,Colgate,Rensselaer,False,20190223,2019,2,1,1
9692,Quinnipiac,Clarkson,False,20190223,2019,3,5,0
9693,Merrimack,UMass Lowell,False,20190223,2019,3,3,1
9694,Holy Cross,Bentley,False,20190223,2019,1,1,1
9695,Rochester,Robert Morris,False,20190223,2019,2,2,1
9696,Vermont,Boston University,False,20190223,2019,1,2,0
9697,Army,Sacred Heart,False,20190223,2019,3,3,1
9698,Mercyhurst,Air Force,False,20190223,2019,2,4,0
9699,Northern Michigan,Lake Superior State,False,20190223,2019,5,3,0
9700,Ferris State,Alabama-Huntsville,False,20190223,2019,5,2,0
9701,Michigan Tech,Alaska Anchorage,False,20190223,2019,3,1,0
9702,Maine,Boston College,False,20190223,2019,2,1,1
9703,Bemidji State,Bowling Green,False,20190223,2019,2,2,1
9704,North Dakota,Minnesota Duluth,False,20190223,2019,2,3,0
9705,UConn,Providence,False,20190226,2019,2,5,0
9706,Colorado College,Denver,False,20190226,2019,0,1,0
9707,Niagara,Rochester,False,20190227,2019,4,2,0
9708,Providence,Boston University,False,20190228,2019,1,1,1
9709,Merrimack,UMass,False,20190228,2019,2,4,0
9710,American International,Sacred Heart,False,20190228,2019,2,5,0
9711,Ohio State,Michigan State,False,20190301,2019,5,1,0
9712,UConn,Vermont,False,20190301,2019,5,1,0
9713,Yale,Princeton,False,20190301,2019,2,3,0
9714,Boston College,Northeastern,False,20190301,2019,3,1,0
9715,New Hampshire,UMass Lowell,False,20190301,2019,1,0,0
9716,Brown,Quinnipiac,False,20190301,2019,1,4,0
9717,Clarkson,Colgate,False,20190301,2019,3,2,0
9718,Rensselaer,Harvard,False,20190301,2019,1,4,0
9719,St. Lawrence,Cornell,False,20190301,2019,2,4,0
9720,Union,Dartmouth,False,20190301,2019,4,3,1
9721,Notre Dame,Penn State,False,20190301,2019,5,4,1
9722,Army,Bentley,False,20190301,2019,1,2,0
9723,Mercyhurst,Robert Morris,False,20190301,2019,4,5,1
9724,Western Michigan,St. Cloud State,False,20190301,2019,4,5,0
9725,Lake Superior State,Ferris State,False,20190301,2019,5,2,0
9726,Michigan Tech,Northern Michigan,False,20190301,2019,2,4,0
9727,Minnesota,Arizona State,False,20190301,2019,5,1,0
9728,Minnesota Duluth,Miami (OH),False,20190301,2019,4,2,0
9729,Bowling Green,Alabama-Huntsville,False,20190301,2019,2,4,0
9730,Minnesota State,Bemidji State,False,20190301,2019,4,1,0
9731,Omaha,Denver,False,20190301,2019,1,4,0
9732,Wisconsin,Michigan,False,20190301,2019,5,4,1
9733,Air Force,Holy Cross,False,20190301,2019,1,2,1
9734,Colorado College,North Dakota,False,20190301,2019,3,1,0
9735,Alaska Anchorage,Alaska,False,20190301,2019,0,4,0
9736,American International,Sacred Heart,False,20190302,2019,4,1,0
9737,Ohio State,Michigan State,False,20190302,2019,2,3,0
9738,Yale,Quinnipiac,False,20190302,2019,1,4,0
9739,Notre Dame,Penn State,False,20190302,2019,2,3,0
9740,Boston University,Merrimack,False,20190302,2019,5,1,0
9741,Northeastern,Boston College,False,20190302,2019,4,2,0
9742,Northern Michigan,Michigan Tech,False,20190302,2019,3,0,0
9743,Brown,Princeton,False,20190302,2019,1,5,0
9744,Lake Superior State,Ferris State,False,20190302,2019,2,3,0
9745,Clarkson,Cornell,False,20190302,2019,2,2,1
9746,UMass Lowell,New Hampshire,False,20190302,2019,2,2,1
9747,Rensselaer,Dartmouth,False,20190302,2019,2,5,0
9748,St. Lawrence,Colgate,False,20190302,2019,5,2,0
9749,Union,Harvard,False,20190302,2019,4,3,0
9750,Rochester,Canisius,False,20190302,2019,1,2,0
9751,Army,Bentley,False,20190302,2019,3,3,1
9752,Air Force,Holy Cross,False,20190302,2019,4,2,0
9753,Robert Morris,Mercyhurst,False,20190302,2019,4,3,0
9754,Western Michigan,St. Cloud State,False,20190302,2019,2,8,0
9755,Bowling Green,Alabama-Huntsville,False,20190302,2019,7,1,0
9756,UMass,Maine,False,20190302,2019,6,0,0
9757,Minnesota,Arizona State,False,20190302,2019,5,2,0
9758,Colorado College,North Dakota,False,20190302,2019,1,2,0
9759,Minnesota Duluth,Miami (OH),False,20190302,2019,6,5,0
9760,Minnesota State,Bemidji State,False,20190302,2019,3,1,0
9761,Providence,Boston College,False,20190307,2019,3,1,0
9762,Yale,Rensselaer,False,20190308,2019,4,1,0
9763,Notre Dame,Michigan State,False,20190308,2019,1,0,0
9764,Northeastern,New Hampshire,False,20190308,2019,4,0,0
9765,Minnesota,Michigan,False,20190308,2019,3,2,1
9766,Dartmouth,St. Lawrence,False,20190308,2019,3,2,0
9767,Brown,Princeton,False,20190308,2019,3,0,0
9768,Union,Colgate,False,20190308,2019,4,1,0
9769,UConn,UMass,False,20190308,2019,4,3,0
9770,Vermont,UMass Lowell,False,20190308,2019,2,2,1
9771,Niagara,Canisius,False,20190308,2019,5,4,0
9772,Mercyhurst,Army,False,20190308,2019,2,3,1
9773,Robert Morris,Holy Cross,False,20190308,2019,1,0,0
9774,Northern Michigan,Alaska,False,20190308,2019,5,4,0
9775,Lake Superior State,Bemidji State,False,20190308,2019,4,2,0
9776,Miami (OH),Western Michigan,False,20190308,2019,1,5,0
9777,Bowling Green,Michigan Tech,False,20190308,2019,3,2,0
9778,Penn State,Wisconsin,False,20190308,2019,3,4,0
9779,Minnesota State,Alabama-Huntsville,False,20190308,2019,3,1,0
9780,North Dakota,Omaha,False,20190308,2019,2,1,0
9781,St. Cloud State,Minnesota Duluth,False,20190308,2019,4,3,1
9782,Denver,Colorado College,False,20190308,2019,1,2,0
9783,Niagara,Canisius,False,20190309,2019,3,4,1
9784,Minnesota,Michigan,False,20190309,2019,4,1,0
9785,Minnesota State,Alabama-Huntsville,False,20190309,2019,4,1,0
9786,St. Cloud State,Minnesota Duluth,False,20190309,2019,4,3,0
9787,Penn State,Wisconsin,False,20190309,2019,6,2,0
9788,Yale,Rensselaer,False,20190309,2019,4,0,0
9789,Notre Dame,Michigan State,False,20190309,2019,2,0,0
9790,Dartmouth,St. Lawrence,False,20190309,2019,2,3,1
9791,Brown,Princeton,False,20190309,2019,6,5,0
9792,Union,Colgate,False,20190309,2019,4,0,0
9793,Miami (OH),Western Michigan,False,20190309,2019,1,6,0
9794,Mercyhurst,Army,False,20190309,2019,1,5,0
9795,Robert Morris,Holy Cross,False,20190309,2019,3,2,0
9796,Northern Michigan,Alaska,False,20190309,2019,4,3,0
9797,Bowling Green,Michigan Tech,False,20190309,2019,6,2,0
9798,Lake Superior State,Bemidji State,False,20190309,2019,3,1,0
9799,Maine,Boston University,False,20190309,2019,6,0,0
9800,North Dakota,Omaha,False,20190309,2019,5,4,1
9801,Colorado College,Denver,False,20190309,2019,1,0,0
9802,Niagara,Canisius,False,20190310,2019,2,1,0
9803,Penn State,Wisconsin,False,20190310,2019,4,3,1
9804,Dartmouth,St. Lawrence,False,20190310,2019,8,0,0
9805,Sacred Heart,Rochester,False,20190313,2019,9,4,0
9806,Sacred Heart,Rochester,False,20190314,2019,3,7,0
9807,Harvard,Dartmouth,False,20190315,2019,3,1,0
9808,Northeastern,Maine,False,20190315,2019,2,1,1
9809,UMass,New Hampshire,False,20190315,2019,5,4,0
9810,Cornell,Union,False,20190315,2019,2,3,0
9811,Clarkson,Yale,False,20190315,2019,3,1,0
9812,Providence,Boston College,False,20190315,2019,5,4,1
9813,Quinnipiac,Brown,False,20190315,2019,1,2,1
9814,American International,Army,False,20190315,2019,4,0,0
9815,Bentley,Robert Morris,False,20190315,2019,3,2,0
9816,Sacred Heart,Rochester,False,20190315,2019,1,3,0
9817,Northern Michigan,Bowling Green,False,20190315,2019,1,6,0
9818,UMass Lowell,Boston University,False,20190315,2019,0,3,0
9819,Minnesota Duluth,Omaha,False,20190315,2019,2,1,1
9820,Minnesota State,Lake Superior State,False,20190315,2019,2,1,0
9821,St. Cloud State,Miami (OH),False,20190315,2019,5,2,0
9822,Air Force,Niagara,False,20190315,2019,2,3,1
9823,Denver,North Dakota,False,20190315,2019,2,0,0
9824,Notre Dame,Minnesota,False,20190316,2019,2,1,1
9825,Harvard,Dartmouth,False,20190316,2019,4,3,1
9826,Northeastern,Maine,False,20190316,2019,2,1,0
9827,UMass,New Hampshire,False,20190316,2019,6,0,0
9828,Cornell,Union,False,20190316,2019,4,0,0
9829,Clarkson,Yale,False,20190316,2019,5,2,0
9830,UMass Lowell,Boston University,False,20190316,2019,6,4,0
9831,Providence,Boston College,False,20190316,2019,3,4,1
9832,Quinnipiac,Brown,False,20190316,2019,3,4,0
9833,American International,Army,False,20190316,2019,1,2,0
9834,Bentley,Robert Morris,False,20190316,2019,1,2,0
9835,Western Michigan,Colorado College,False,20190316,2019,1,2,0
9836,Northern Michigan,Bowling Green,False,20190316,2019,1,2,0
9837,St. Cloud State,Miami (OH),False,20190316,2019,6,3,0
9838,Minnesota Duluth,Omaha,False,20190316,2019,4,1,0
9839,Minnesota State,Lake Superior State,False,20190316,2019,2,0,0
9840,Air Force,Niagara,False,20190316,2019,4,5,0
9841,Denver,North Dakota,False,20190316,2019,4,2,0
9842,Ohio State,Penn State,False,20190317,2019,1,5,0
9843,Cornell,Union,False,20190317,2019,4,2,0
9844,UMass Lowell,Boston University,False,20190317,2019,1,4,0
9845,Providence,Boston College,False,20190317,2019,1,2,0
9846,American International,Army,False,20190317,2019,4,1,0
9847,Bentley,Robert Morris,False,20190317,2019,2,3,1
9848,Western Michigan,Colorado College,False,20190317,2019,5,2,0
9849,Western Michigan,Colorado College,False,20190318,2019,2,3,0
9850,Northeastern,Boston University,False,20190322,2019,2,1,1
9851,Cornell,Brown,False,20190322,2019,6,0,0
9852,American International,Robert Morris,False,20190322,2019,3,2,1
9853,St. Cloud State,Colorado College,False,20190322,2019,5,2,0
9854,UMass,Boston College,False,20190322,2019,0,3,0
9855,Clarkson,Harvard,False,20190322,2019,5,2,0
9856,Rochester,Niagara,False,20190322,2019,0,1,0
9857,Minnesota Duluth,Denver,False,20190322,2019,3,0,0
9858,Denver,Colorado College,False,20190323,2019,6,1,0
9859,Northeastern,Boston College,False,20190323,2019,3,2,0
9860,Cornell,Clarkson,False,20190323,2019,2,3,1
9861,American International,Niagara,False,20190323,2019,3,2,1
9862,Notre Dame,Penn State,False,20190323,2019,3,2,0
9863,Minnesota State,Bowling Green,False,20190323,2019,3,2,1
9864,St. Cloud State,Minnesota Duluth,False,20190323,2019,2,3,0
9865,UMass,Harvard,False,20190329,2019,4,0,0
9866,Denver,Ohio State,False,20190329,2019,2,0,0
9867,Clarkson,Notre Dame,False,20190329,2019,2,3,1
9868,St. Cloud State,American International,False,20190329,2019,1,2,0
9869,Minnesota State,Providence,False,20190330,2019,3,6,0
9870,Minnesota Duluth,Bowling Green,False,20190330,2019,2,1,1
9871,Northeastern,Cornell,False,20190330,2019,1,5,0
9872,UMass,Notre Dame,False,20190330,2019,4,0,0
9873,Quinnipiac,Arizona State,False,20190330,2019,2,1,0
9874,Denver,American International,False,20190330,2019,3,0,0
9875,Cornell,Providence,False,20190331,2019,0,4,0
9876,Minnesota Duluth,Quinnipiac,False,20190331,2019,3,1,0
9877,Minnesota Duluth,Providence,False,20190411,2019,4,1,0
9878,UMass,Denver,False,20190411,2019,4,3,1
9879,Minnesota Duluth,UMass,False,20190413,2019,3,0,0
9880,Providence,Maine,False,20191005,2020,7,0,0
9881,Union,Boston University,False,20191005,2020,3,7,0
9882,UMass Lowell,Alabama-Huntsville,False,20191005,2020,5,1,0
9883,Lake Superior State,Merrimack,False,20191005,2020,6,2,0
9884,Robert Morris,Michigan Tech,False,20191005,2020,1,2,1
9885,Sacred Heart,UConn,False,20191005,2020,3,3,1
9886,Colgate,Rochester,False,20191005,2020,1,3,0
9887,Arizona State,Mercyhurst,False,20191005,2020,2,3,0
9888,Alaska,Denver,False,20191005,2020,3,4,0
9889,Robert Morris,Michigan Tech,False,20191006,2020,0,7,0
9890,UMass Lowell,Alabama-Huntsville,False,20191006,2020,3,1,0
9891,Army,Union,False,20191006,2020,3,2,0
9892,Miami (OH),Bowling Green,False,20191006,2020,4,7,0
9893,Lake Superior State,Merrimack,False,20191006,2020,4,3,0
9894,Arizona State,Mercyhurst,False,20191006,2020,6,4,0
9895,Alaska,Denver,False,20191006,2020,0,3,0
9896,Ferris State,Colgate,False,20191010,2020,3,1,0
9897,Ohio State,Western Michigan,False,20191011,2020,2,2,1
9898,Notre Dame,Air Force,False,20191011,2020,4,3,0
9899,Boston College,Wisconsin,False,20191011,2020,5,3,0
9900,UMass,Rensselaer,False,20191011,2020,5,3,0
9901,Penn State,Sacred Heart,False,20191011,2020,8,2,0
9902,Maine,Alaska Anchorage,False,20191011,2020,7,1,0
9903,Providence,Holy Cross,False,20191011,2020,2,3,1
9904,Quinnipiac,American International,False,20191011,2020,3,2,0
9905,Union,Northeastern,False,20191011,2020,1,2,0
9906,UConn,Army,False,20191011,2020,1,2,0
9907,Miami (OH),New Hampshire,False,20191011,2020,2,6,0
9908,Mercyhurst,St. Lawrence,False,20191011,2020,3,2,1
9909,Robert Morris,Bentley,False,20191011,2020,3,0,0
9910,Northern Michigan,Michigan State,False,20191011,2020,3,5,0
9911,Michigan Tech,Alaska,False,20191011,2020,2,3,0
9912,Michigan,Clarkson,False,20191011,2020,1,1,1
9913,Lake Superior State,Denver,False,20191011,2020,1,3,0
9914,Bowling Green,Rochester,False,20191011,2020,2,3,1
9915,Bemidji State,St. Cloud State,False,20191011,2020,4,4,1
9916,Minnesota Duluth,UMass Lowell,False,20191011,2020,2,3,0
9917,Minnesota State,Arizona State,False,20191011,2020,4,1,0
9918,Omaha,Alabama-Huntsville,False,20191011,2020,6,1,0
9919,North Dakota,Canisius,False,20191011,2020,5,0,0
9920,Colorado College,Minnesota,False,20191011,2020,3,2,0
9921,Rochester,Ohio State,False,20191012,2020,1,3,0
9922,Bowling Green,Western Michigan,False,20191012,2020,2,5,0
9923,UConn,Rensselaer,False,20191012,2020,3,5,0
9924,Union,Northeastern,False,20191012,2020,1,2,0
9925,Penn State,Sacred Heart,False,20191012,2020,5,4,0
9926,Robert Morris,Bentley,False,20191012,2020,4,1,0
9927,Northern Michigan,Michigan State,False,20191012,2020,2,0,0
9928,Michigan Tech,Alaska,False,20191012,2020,1,2,0
9929,Maine,Alaska Anchorage,False,20191012,2020,2,1,1
9930,Merrimack,Wisconsin,False,20191012,2020,5,11,0
9931,Miami (OH),New Hampshire,False,20191012,2020,4,4,1
9932,American International,Quinnipiac,False,20191012,2020,2,3,0
9933,Mercyhurst,St. Lawrence,False,20191012,2020,2,3,0
9934,Bemidji State,St. Cloud State,False,20191012,2020,2,2,1
9935,Lake Superior State,Denver,False,20191012,2020,3,4,0
9936,Minnesota State,Arizona State,False,20191012,2020,5,0,0
9937,Michigan,Clarkson,False,20191012,2020,1,3,0
9938,Minnesota Duluth,UMass Lowell,False,20191012,2020,2,1,0
9939,North Dakota,Canisius,False,20191012,2020,8,1,0
9940,Omaha,Alabama-Huntsville,False,20191012,2020,5,0,0
9941,Colorado College,Minnesota,False,20191012,2020,3,4,0
9942,Notre Dame,Air Force,False,20191013,2020,6,1,0
9943,Colgate,Boston College,False,20191013,2020,0,3,0
9944,Northeastern,UMass,False,20191015,2020,3,1,0
9945,Penn State,Alaska,False,20191017,2020,7,0,0
9946,Holy Cross,Merrimack,False,20191017,2020,1,3,0
9947,UMass,Union,False,20191018,2020,6,1,0
9948,Ohio State,Omaha,False,20191018,2020,3,2,0
9949,Penn State,Alaska,False,20191018,2020,0,4,0
9950,Clarkson,Vermont,False,20191018,2020,3,2,0
9951,Quinnipiac,Maine,False,20191018,2020,2,4,0
9952,Rensselaer,UConn,False,20191018,2020,2,5,0
9953,St. Lawrence,Providence,False,20191018,2020,0,6,0
9954,Miami (OH),Ferris State,False,20191018,2020,4,3,0
9955,Bentley,New Hampshire,False,20191018,2020,3,2,1
9956,Sacred Heart,American International,False,20191018,2020,1,2,0
9957,Bowling Green,Western Michigan,False,20191018,2020,2,1,0
9958,UMass Lowell,Colgate,False,20191018,2020,3,4,1
9959,Boston University,Northern Michigan,False,20191018,2020,4,4,1
9960,Michigan,Lake Superior State,False,20191018,2020,4,0,0
9961,Minnesota,Niagara,False,20191018,2020,3,2,1
9962,Wisconsin,Minnesota Duluth,False,20191018,2020,6,2,0
9963,Minnesota State,North Dakota,False,20191018,2020,4,4,1
9964,Air Force,Arizona State,False,20191018,2020,0,3,0
9965,Denver,Boston College,False,20191018,2020,3,0,0
9966,Ohio State,Omaha,False,20191019,2020,1,2,0
9967,UMass Lowell,Colgate,False,20191019,2020,0,0,1
9968,Boston University,Northern Michigan,False,20191019,2020,3,4,0
9969,Northeastern,Holy Cross,False,20191019,2020,2,2,1
9970,UMass,Union,False,20191019,2020,5,0,0
9971,Quinnipiac,Maine,False,20191019,2020,4,3,0
9972,Rensselaer,Canisius,False,20191019,2020,7,2,0
9973,Western Michigan,Bowling Green,False,20191019,2020,1,2,1
9974,St. Lawrence,Vermont,False,20191019,2020,0,2,0
9975,Rochester,Merrimack,False,20191019,2020,4,0,0
9976,Army,Robert Morris,False,20191019,2020,4,1,0
9977,Minnesota State,North Dakota,False,20191019,2020,2,1,0
9978,Michigan,Lake Superior State,False,20191019,2020,4,3,0
9979,Clarkson,Providence,False,20191019,2020,2,4,0
9980,Minnesota,Niagara,False,20191019,2020,4,2,0
9981,Miami (OH),Ferris State,False,20191019,2020,1,3,0
9982,Wisconsin,Minnesota Duluth,False,20191019,2020,3,1,0
9983,Air Force,Arizona State,False,20191019,2020,2,5,0
9984,Denver,Boston College,False,20191019,2020,6,4,0
9985,Army,Robert Morris,False,20191020,2020,0,3,0
9986,Air Force,Rochester,False,20191024,2020,1,2,0
9987,Notre Dame,Lake Superior State,False,20191025,2020,5,2,0
9988,Boston College,Providence,False,20191025,2020,2,6,0
9989,UMass,American International,False,20191025,2020,4,1,0
9990,Colgate,Miami (OH),False,20191025,2020,3,3,1
9991,Merrimack,New Hampshire,False,20191025,2020,2,3,1
9992,Union,Rensselaer,False,20191025,2020,2,3,0
9993,Holy Cross,St. Lawrence,False,20191025,2020,2,2,1
9994,Penn State,Robert Morris,False,20191025,2020,2,1,0
9995,Vermont,Maine,False,20191025,2020,1,2,0
9996,Niagara,Sacred Heart,False,20191025,2020,0,4,0
9997,Bentley,Army,False,20191025,2020,5,0,0
9998,Mercyhurst,Ohio State,False,20191025,2020,2,7,0
9999,Bowling Green,Michigan Tech,False,20191025,2020,3,1,0
10000,Ferris State,Northern Michigan,False,20191025,2020,3,4,0
10001,UMass Lowell,Boston University,False,20191025,2020,3,3,1
10002,Michigan,Western Michigan,False,20191025,2020,4,0,0
10003,Minnesota,Minnesota Duluth,False,20191025,2020,2,5,0
10004,Wisconsin,Clarkson,False,20191025,2020,0,4,0
10005,Alabama-Huntsville,Minnesota State,False,20191025,2020,1,5,0
10006,North Dakota,Bemidji State,False,20191025,2020,2,1,1
10007,St. Cloud State,Northeastern,False,20191025,2020,1,4,0
10008,Air Force,Rochester,False,20191025,2020,0,1,0
10009,Colorado College,Michigan State,False,20191025,2020,3,1,0
10010,Alaska Anchorage,Alaska,False,20191025,2020,1,2,0
