,Schl,Opp,PTS,OPP,Year,Date,neutral
7241,Morehouse,Clark Atlanta,77,85,2007,02/16/2008,"@Atlanta,GA"
7242,Morehouse,Clark Atlanta,77,85,2007,02/16/2008,"@Atlanta,GA"
7243,District of Columbia,Cheyney,90,78,2007,02/17/2008,131
7244,District of Columbia,Cheyney,90,78,2007,02/17/2008,131
7245,District of Columbia,Cheyney,90,78,2007,02/17/2008,131
7246,Elizabeth City State,Virginia State,73,66,2007,02/17/2008,"2,732"
7247,Elizabeth City State,Virginia State,73,66,2007,02/17/2008,"2,732"
7248,Abilene Christian,Angelo State,96,85,2007,02/17/2008,"1,000"
7249,Abilene Christian,Angelo State,96,85,2007,02/17/2008,"1,000"
7250,West Virginia Wesleyan,Salem West Virginia,90,77,2007,02/18/2008,121
7251,West Virginia Wesleyan,Salem West Virginia,90,77,2007,02/18/2008,121
7252,West Virginia Wesleyan,Salem West Virginia,90,77,2007,02/18/2008,121
7253,Minnesota Morris,North Greenville,73,52,2007,02/18/2008,100
7254,Minnesota Morris,North Greenville,73,52,2007,02/18/2008,100
7255,Barry,Flagler,75,70,2007,02/18/2008,431
7256,Barry,Flagler,75,70,2007,02/18/2008,431
7257,Claflin,Stillman,69,52,2007,02/18/2008,"1,537"
7258,Claflin,Stillman,69,52,2007,02/18/2008,"1,537"
7259,Clark Atlanta,LeMoyne-Owen,92,83,2007,02/18/2008,173
7260,Clark Atlanta,LeMoyne-Owen,92,83,2007,02/18/2008,173
7261,Morehouse,Tuskegee,70,74,2007,02/18/2008,"2,809"
7262,Morehouse,Tuskegee,70,74,2007,02/18/2008,"2,809"
7263,Francis Marion,Lander,60,55,2007,02/18/2008,800
7264,Francis Marion,Lander,60,55,2007,02/18/2008,800
7265,Georgia College,Columbus State,99,94,2007,02/18/2008,536
7266,Georgia College,Columbus State,99,94,2007,02/18/2008,536
7267,North Georgia,Georgia Southwestern,69,59,2007,02/18/2008,651
7268,North Georgia,Georgia Southwestern,69,59,2007,02/18/2008,651
7269,South Carolina-Aiken,North Carolina-Pembroke,89,56,2007,02/18/2008,"1,008"
7270,South Carolina-Aiken,North Carolina-Pembroke,89,56,2007,02/18/2008,"1,008"
7271,Alabama Huntsville,West Alabama,72,64,2007,02/18/2008,"1,247"
7272,Alabama Huntsville,West Alabama,72,64,2007,02/18/2008,"1,247"
7273,North Alabama,West Florida,88,66,2007,02/18/2008,"1,484"
7274,North Alabama,West Florida,88,66,2007,02/18/2008,"1,484"
7275,Fort Hays State,Newman,82,50,2007,02/18/2008,"1,005"
7276,Fort Hays State,Newman,82,50,2007,02/18/2008,"1,005"
7277,West Georgia,Montevallo,81,67,2007,02/18/2008,804
7278,West Georgia,Montevallo,81,67,2007,02/18/2008,804
7279,Lincoln (MO),Dallas Baptist,79,89,2007,02/18/2008,256
7280,Lincoln (MO),Dallas Baptist,79,89,2007,02/18/2008,256
7281,Armstrong State,Clayton State,55,61,2007,02/18/2008,758
7282,Armstrong State,Clayton State,55,61,2007,02/18/2008,758
7283,Grand Canyon,Arizona Christian,105,66,2007,02/19/2008,389
7284,Grand Canyon,Arizona Christian,105,66,2007,02/19/2008,389
7285,Grand Canyon,Arizona Christian,105,66,2007,02/19/2008,389
7286,Colorado Mesa,Fort Lewis,76,71,2007,02/19/2008,852
7287,Colorado Mesa,Fort Lewis,76,71,2007,02/19/2008,852
7288,Felician,Dominican (NY),66,76,2007,02/19/2008,327
7289,Felician,Dominican (NY),66,76,2007,02/19/2008,327
7290,Holy Family,Chestnut Hill,69,61,2007,02/19/2008,162
7291,Holy Family,Chestnut Hill,69,61,2007,02/19/2008,162
7292,Washington Adventist,Saint Paul's,87,89,2007,02/19/2008,139
7293,Washington Adventist,Saint Paul's,87,89,2007,02/19/2008,139
7294,University of the Sciences (Pa.),Jefferson (PA),52,57,2007,02/19/2008,397
7295,University of the Sciences (Pa.),Jefferson (PA),52,57,2007,02/19/2008,397
7296,Wilmington (DE),Goldey-Beacom,64,81,2007,02/19/2008,300
7297,Wilmington (DE),Goldey-Beacom,64,81,2007,02/19/2008,300
7298,Bowie State,Elizabeth City State,78,66,2007,02/19/2008,"1,207"
7299,Bowie State,Elizabeth City State,78,66,2007,02/19/2008,"1,207"
7300,Johnson C. Smith,Fayetteville State,71,69,2007,02/19/2008,"1,428"
7301,Johnson C. Smith,Fayetteville State,71,69,2007,02/19/2008,"1,428"
7302,Livingstone,St. Augustine's,65,63,2007,02/19/2008,755
7303,Livingstone,St. Augustine's,65,63,2007,02/19/2008,755
7304,Shaw,Virginia State,73,77,2007,02/19/2008,942
7305,Shaw,Virginia State,73,77,2007,02/19/2008,942
7306,Albany State (GA),Benedict,44,64,2007,02/19/2008,744
7307,Albany State (GA),Benedict,44,64,2007,02/19/2008,744
7308,Fort Valley State,Paine,92,73,2007,02/19/2008,876
7309,Fort Valley State,Paine,92,73,2007,02/19/2008,876
7310,Quincy,Southern Illinois-Edwardsville,74,72,2007,02/19/2008,675
7311,Quincy,Southern Illinois-Edwardsville,74,72,2007,02/19/2008,675
7312,American International,Pace,72,82,2007,02/19/2008,218
7313,American International,Pace,72,82,2007,02/19/2008,218
7314,Bentley,Assumption,79,66,2007,02/19/2008,"1,078"
7315,Bentley,Assumption,79,66,2007,02/19/2008,"1,078"
7316,Saint Michael's,Franklin Pierce,71,74,2007,02/19/2008,275
7317,Saint Michael's,Franklin Pierce,71,74,2007,02/19/2008,275
7318,Southern Connecticut State,Massachusetts-Lowell,61,43,2007,02/19/2008,373
7319,Southern Connecticut State,Massachusetts-Lowell,61,43,2007,02/19/2008,373
7320,Southern New Hampshire,Le Moyne,75,78,2007,02/19/2008,474
7321,Southern New Hampshire,Le Moyne,75,78,2007,02/19/2008,474
7322,Stonehill,Bryant,63,54,2007,02/19/2008,450
7323,Stonehill,Bryant,63,54,2007,02/19/2008,450
7324,Johnson & Wales (CO),Colorado State-Pueblo,89,78,2007,02/19/2008,100
7325,Johnson & Wales (CO),Colorado State-Pueblo,89,78,2007,02/19/2008,100
7326,Metro State Denver,Colorado Christian,80,77,2007,02/19/2008,356
7327,Metro State Denver,Colorado Christian,80,77,2007,02/19/2008,356
7328,California (PA),Salem West Virginia,72,57,2007,02/19/2008,"1,183"
7329,California (PA),Salem West Virginia,72,57,2007,02/19/2008,"1,183"
7330,Edinboro,Penn State-Gr Allegheny,101,53,2007,02/19/2008,251
7331,Edinboro,Penn State-Gr Allegheny,101,53,2007,02/19/2008,251
7332,Lincoln (PA),Virginia Union,68,108,2007,02/19/2008,"1,435"
7333,Lincoln (PA),Virginia Union,68,108,2007,02/19/2008,"1,435"
7334,Tiffin,Gannon,61,82,2007,02/19/2008,123
7335,Tiffin,Gannon,61,82,2007,02/19/2008,123
7336,Bellarmine,Northern Kentucky,66,67,2007,02/19/2008,"1,151"
7337,Bellarmine,Northern Kentucky,66,67,2007,02/19/2008,"1,151"
7338,Allen,Pfeiffer,91,120,2007,02/19/2008,100
7339,Allen,Pfeiffer,91,120,2007,02/19/2008,100
7340,Brigham Young-Hawaii,Utah Tech,85,68,2007,02/20/2008,771
7341,Brigham Young-Hawaii,Utah Tech,85,68,2007,02/20/2008,771
7342,Brigham Young-Hawaii,Utah Tech,85,68,2007,02/20/2008,771
7343,North Carolina Central,Lenoir-Rhyne,69,81,2007,02/20/2008,"1,719"
7344,North Carolina Central,Lenoir-Rhyne,69,81,2007,02/20/2008,"1,719"
7345,Erskine,Anderson (SC),59,61,2007,02/20/2008,299
7346,Erskine,Anderson (SC),59,61,2007,02/20/2008,299
7347,Lees-McRae,Limestone,73,57,2007,02/20/2008,407
7348,Lees-McRae,Limestone,73,57,2007,02/20/2008,407
7349,Molloy,Concordia (NY),80,65,2007,02/20/2008,125
7350,Molloy,Concordia (NY),80,65,2007,02/20/2008,125
7351,Barry,Palm Beach Atlantic,45,42,2007,02/20/2008,215
7352,Barry,Palm Beach Atlantic,45,42,2007,02/20/2008,215
7353,Florida Southern,Saint Leo,97,79,2007,02/20/2008,550
7354,Florida Southern,Saint Leo,97,79,2007,02/20/2008,550
7355,Lynn,Florida Tech,62,72,2007,02/20/2008,455
7356,Lynn,Florida Tech,62,72,2007,02/20/2008,455
7357,Nova Southeastern,Rollins,95,94,2007,02/20/2008,340
7358,Nova Southeastern,Rollins,95,94,2007,02/20/2008,340
7359,Tampa,Eckerd,86,87,2007,02/20/2008,342
7360,Tampa,Eckerd,86,87,2007,02/20/2008,342
7361,Clark Atlanta,Miles,61,70,2007,02/20/2008,438
7362,Clark Atlanta,Miles,61,70,2007,02/20/2008,438
7363,Morehouse,LeMoyne-Owen,100,81,2007,02/20/2008,"2,809"
7364,Morehouse,LeMoyne-Owen,100,81,2007,02/20/2008,"2,809"
7365,Michigan Tech,Northern Michigan,48,46,2007,02/20/2008,959
7366,Michigan Tech,Northern Michigan,48,46,2007,02/20/2008,959
7367,Midwestern State,Angelo State,68,66,2007,02/20/2008,"1,237"
7368,Midwestern State,Angelo State,68,66,2007,02/20/2008,"1,237"
7369,Southeastern Oklahoma State,Cameron,72,73,2007,02/20/2008,937
7370,Southeastern Oklahoma State,Cameron,72,73,2007,02/20/2008,937
7371,Tarleton State,Abilene Christian,66,63,2007,02/20/2008,"1,654"
7372,Tarleton State,Abilene Christian,66,63,2007,02/20/2008,"1,654"
7373,Texas A&M-Commerce,Southwestern Oklahoma State,86,75,2007,02/20/2008,542
7374,Texas A&M-Commerce,Southwestern Oklahoma State,86,75,2007,02/20/2008,542
7375,West Texas A&M,Texas A&M-Kingsville,69,51,2007,02/20/2008,"1,108"
7376,West Texas A&M,Texas A&M-Kingsville,69,51,2007,02/20/2008,"1,108"
7377,Washburn,Northwest Missouri State,71,61,2007,02/20/2008,"3,130"
7378,Washburn,Northwest Missouri State,71,61,2007,02/20/2008,"3,130"
7379,New York Tech,Bridgeport,86,87,2007,02/20/2008,75
7380,New York Tech,Bridgeport,86,87,2007,02/20/2008,75
7381,New Haven,Dowling,76,65,2007,02/20/2008,100
7382,New Haven,Dowling,76,65,2007,02/20/2008,100
7383,Queens (NY),Adelphi,45,82,2007,02/20/2008,74
7384,Queens (NY),Adelphi,45,82,2007,02/20/2008,74
7385,St. Thomas Aquinas,LIU Post,87,75,2007,02/20/2008,180
7386,St. Thomas Aquinas,LIU Post,87,75,2007,02/20/2008,180
7387,Augusta,Francis Marion,71,61,2007,02/20/2008,905
7388,Augusta,Francis Marion,71,61,2007,02/20/2008,905
7389,Clayton State,North Georgia,70,76,2007,02/20/2008,644
7390,Clayton State,North Georgia,70,76,2007,02/20/2008,644
7391,Georgia Southwestern,Georgia College,58,59,2007,02/20/2008,650
7392,Georgia Southwestern,Georgia College,58,59,2007,02/20/2008,650
7393,Lander,South Carolina-Aiken,61,66,2007,02/20/2008,474
7394,Lander,South Carolina-Aiken,61,66,2007,02/20/2008,474
7395,Northeastern State,Central Oklahoma,75,68,2007,02/20/2008,"1,000"
7396,Northeastern State,Central Oklahoma,75,68,2007,02/20/2008,"1,000"
7397,Carson-Newman,Brevard,76,64,2007,02/20/2008,500
7398,Carson-Newman,Brevard,76,64,2007,02/20/2008,500
7399,Lincoln Memorial,Catawba,67,70,2007,02/20/2008,375
7400,Lincoln Memorial,Catawba,67,70,2007,02/20/2008,375
7401,Tusculum,Newberry,71,63,2007,02/20/2008,411
7402,Tusculum,Newberry,71,63,2007,02/20/2008,411
7403,Wingate,Mars Hill,99,91,2007,02/20/2008,605
7404,Wingate,Mars Hill,99,91,2007,02/20/2008,605
7405,Fort Hays State,Southwest Baptist,78,54,2007,02/20/2008,"1,635"
7406,Fort Hays State,Southwest Baptist,78,54,2007,02/20/2008,"1,635"
7407,Missouri Southern State,Central Missouri,64,78,2007,02/20/2008,"1,867"
7408,Missouri Southern State,Central Missouri,64,78,2007,02/20/2008,"1,867"
7409,Missouri Western,Truman State,68,73,2007,02/20/2008,"1,512"
7410,Missouri Western,Truman State,68,73,2007,02/20/2008,"1,512"
7411,Pittsburg State,Emporia State,88,71,2007,02/20/2008,"1,393"
7412,Pittsburg State,Emporia State,88,71,2007,02/20/2008,"1,393"
7413,Valdosta State,Reinhardt,99,70,2007,02/20/2008,452
7414,Valdosta State,Reinhardt,99,70,2007,02/20/2008,452
7415,Bloomsburg,East Stroudsburg State,53,76,2007,02/20/2008,210
7416,Bloomsburg,East Stroudsburg State,53,76,2007,02/20/2008,210
7417,California (PA),Shippensburg,71,60,2007,02/20/2008,"1,200"
7418,California (PA),Shippensburg,71,60,2007,02/20/2008,"1,200"
7419,Lock Haven,Clarion,58,81,2007,02/20/2008,400
7420,Lock Haven,Clarion,58,81,2007,02/20/2008,400
7421,Millersville,Kutztown,80,67,2007,02/20/2008,500
7422,Millersville,Kutztown,80,67,2007,02/20/2008,500
7423,Slippery Rock,Indiana (PA),73,68,2007,02/20/2008,500
7424,Slippery Rock,Indiana (PA),73,68,2007,02/20/2008,500
7425,West Chester,Cheyney,69,77,2007,02/20/2008,864
7426,West Chester,Cheyney,69,77,2007,02/20/2008,864
7427,Chaminade,Hawaii-Hilo,105,79,2007,02/20/2008,235
7428,Chaminade,Hawaii-Hilo,105,79,2007,02/20/2008,235
7429,Alderson-Broaddus,West Virginia Wesleyan,84,67,2007,02/21/2008,725
7430,Alderson-Broaddus,West Virginia Wesleyan,84,67,2007,02/21/2008,725
7431,Alderson-Broaddus,West Virginia Wesleyan,84,67,2007,02/21/2008,725
7432,Colorado Mesa,Western Colorado,82,66,2007,02/21/2008,"1,082"
7433,Colorado Mesa,Western Colorado,82,66,2007,02/21/2008,"1,082"
7434,Charleston (WV),Concord,75,85,2007,02/21/2008,168
7435,Charleston (WV),Concord,75,85,2007,02/21/2008,168
7436,Davis & Elkins,Glenville State,109,89,2007,02/21/2008,350
7437,Davis & Elkins,Glenville State,109,89,2007,02/21/2008,350
7438,Salem West Virginia,Pittsburgh-Johnstown,67,83,2007,02/21/2008,300
7439,Salem West Virginia,Pittsburgh-Johnstown,67,83,2007,02/21/2008,300
7440,Seton Hill,Wheeling Jesuit,81,69,2007,02/21/2008,500
7441,Seton Hill,Wheeling Jesuit,81,69,2007,02/21/2008,500
7442,Shepherd,Fairmont State,71,74,2007,02/21/2008,612
7443,Shepherd,Fairmont State,71,74,2007,02/21/2008,612
7444,West Liberty,Ohio Valley,108,100,2007,02/21/2008,660
7445,West Liberty,Ohio Valley,108,100,2007,02/21/2008,660
7446,Armstrong State,Columbus State,79,77,2007,02/21/2008,678
7447,Armstrong State,Columbus State,79,77,2007,02/21/2008,678
7448,Belmont Abbey,Mount Olive,73,93,2007,02/21/2008,149
7449,Belmont Abbey,Mount Olive,73,93,2007,02/21/2008,149
7450,Coker,St. Andrews,68,64,2007,02/21/2008,322
7451,Coker,St. Andrews,68,64,2007,02/21/2008,322
7452,Queens (NC),Barton,79,67,2007,02/21/2008,319
7453,Queens (NC),Barton,79,67,2007,02/21/2008,319
7454,Texas A&M-International,Dallas Baptist,109,114,2007,02/21/2008,212
7455,Texas A&M-International,Dallas Baptist,109,114,2007,02/21/2008,212
7456,Texas-Permian Basin,Lincoln (MO),91,80,2007,02/21/2008,161
7457,Texas-Permian Basin,Lincoln (MO),91,80,2007,02/21/2008,161
7458,Washington Adventist,Chestnut Hill,82,86,2007,02/21/2008,139
7459,Washington Adventist,Chestnut Hill,82,86,2007,02/21/2008,139
7460,Fayetteville State,Livingstone,84,93,2007,02/21/2008,"1,341"
7461,Fayetteville State,Livingstone,84,93,2007,02/21/2008,"1,341"
7462,St. Augustine's,Minnesota Morris,74,69,2007,02/21/2008,629
7463,St. Augustine's,Minnesota Morris,74,69,2007,02/21/2008,629
7464,Virginia Union,Elizabeth City State,84,59,2007,02/21/2008,"1,323"
7465,Virginia Union,Elizabeth City State,84,59,2007,02/21/2008,"1,323"
7466,Albany State (GA),Paine,85,66,2007,02/21/2008,503
7467,Albany State (GA),Paine,85,66,2007,02/21/2008,503
7468,Fort Valley State,Benedict,72,84,2007,02/21/2008,789
7469,Fort Valley State,Benedict,72,84,2007,02/21/2008,789
7470,Stillman,Kentucky State,67,73,2007,02/21/2008,445
7471,Stillman,Kentucky State,67,73,2007,02/21/2008,445
7472,Tuskegee,Lane,80,67,2007,02/21/2008,609
7473,Tuskegee,Lane,80,67,2007,02/21/2008,609
7474,Indianapolis,Lewis,113,109,2007,02/21/2008,589
7475,Indianapolis,Lewis,113,109,2007,02/21/2008,589
7476,Kentucky Wesleyan,Northern Kentucky,63,78,2007,02/21/2008,"1,800"
7477,Kentucky Wesleyan,Northern Kentucky,63,78,2007,02/21/2008,"1,800"
7478,Alaska-Anchorage,Montana State-Billings,90,46,2007,02/21/2008,"1,060"
7479,Alaska-Anchorage,Montana State-Billings,90,46,2007,02/21/2008,"1,060"
7480,Alaska-Fairbanks,Seattle,58,62,2007,02/21/2008,180
7481,Alaska-Fairbanks,Seattle,58,62,2007,02/21/2008,180
7482,Saint Martin's,Seattle Pacific,91,68,2007,02/21/2008,512
7483,Saint Martin's,Seattle Pacific,91,68,2007,02/21/2008,512
7484,Western Oregon,Northwest Nazarene,116,88,2007,02/21/2008,"1,133"
7485,Western Oregon,Northwest Nazarene,116,88,2007,02/21/2008,"1,133"
7486,Ashland,Wayne State (MI),74,60,2007,02/21/2008,647
7487,Ashland,Wayne State (MI),74,60,2007,02/21/2008,647
7488,Hillsdale,Findlay,59,82,2007,02/21/2008,759
7489,Hillsdale,Findlay,59,82,2007,02/21/2008,759
7490,Lake Superior State,Northland Int'l,90,39,2007,02/21/2008,175
7491,Lake Superior State,Northland Int'l,90,39,2007,02/21/2008,175
7492,Saginaw Valley,Ferris State,79,66,2007,02/21/2008,843
7493,Saginaw Valley,Ferris State,79,66,2007,02/21/2008,843
7494,Chadron State,Colorado-Colorado Springs,68,89,2007,02/21/2008,410
7495,Chadron State,Colorado-Colorado Springs,68,89,2007,02/21/2008,410
7496,Nebraska-Kearney,Regis (CO),73,67,2007,02/21/2008,"1,234"
7497,Nebraska-Kearney,Regis (CO),73,67,2007,02/21/2008,"1,234"
7498,Southern Illinois-Edwardsville,Southern Indiana,70,58,2007,02/21/2008,"1,100"
7499,Southern Illinois-Edwardsville,Southern Indiana,70,58,2007,02/21/2008,"1,100"
7500,Rockhurst,Missouri S&T,69,57,2007,02/21/2008,485
7501,Rockhurst,Missouri S&T,69,57,2007,02/21/2008,485
7502,Saint Joseph's (IN),Wisconsin-Parkside,85,80,2007,02/21/2008,"1,002"
7503,Saint Joseph's (IN),Wisconsin-Parkside,85,80,2007,02/21/2008,"1,002"
7504,Arkansas Tech,Harding,87,82,2007,02/21/2008,735
7505,Arkansas Tech,Harding,87,82,2007,02/21/2008,735
7506,Delta State,Southern Arkansas,88,63,2007,02/21/2008,903
7507,Delta State,Southern Arkansas,88,63,2007,02/21/2008,903
7508,Henderson State,Arkansas-Monticello,56,77,2007,02/21/2008,539
7509,Henderson State,Arkansas-Monticello,56,77,2007,02/21/2008,539
7510,South Dakota,North Dakota,91,68,2007,02/21/2008,"4,760"
7511,South Dakota,North Dakota,91,68,2007,02/21/2008,"4,760"
7512,Ouachita Baptist,Christian Brothers,55,59,2007,02/21/2008,"1,319"
7513,Ouachita Baptist,Christian Brothers,55,59,2007,02/21/2008,"1,319"
7514,Oklahoma Panhandle State,Newman,90,87,2007,02/21/2008,312
7515,Oklahoma Panhandle State,Newman,90,87,2007,02/21/2008,312
7516,Cal State San Bernardino,Cal Poly Pomona,69,58,2007,02/21/2008,818
7517,Cal State San Bernardino,Cal Poly Pomona,69,58,2007,02/21/2008,818
7518,Grand Valley State,Northwood (MI),76,51,2007,02/21/2008,"1,795"
7519,Grand Valley State,Northwood (MI),76,51,2007,02/21/2008,"1,795"
7520,Bluefield State,West Virginia State,74,111,2007,02/21/2008,480
7521,Bluefield State,West Virginia State,74,111,2007,02/21/2008,480
7522,Hawaii Pacific,Utah Tech,85,76,2007,02/22/2008,100
7523,Hawaii Pacific,Utah Tech,85,76,2007,02/22/2008,100
7524,Hawaii Pacific,Utah Tech,85,76,2007,02/22/2008,100
7525,Concordia-St. Paul,Southwest Minnesota State,73,54,2007,02/22/2008,601
7526,Concordia-St. Paul,Southwest Minnesota State,73,54,2007,02/22/2008,601
7527,MSU Moorhead,Wayne State (NE),69,73,2007,02/22/2008,672
7528,MSU Moorhead,Wayne State (NE),69,73,2007,02/22/2008,672
7529,Minnesota-Crookston,Upper Iowa,83,91,2007,02/22/2008,185
7530,Minnesota-Crookston,Upper Iowa,83,91,2007,02/22/2008,185
7531,Adams State,Western New Mexico,74,82,2007,02/22/2008,"1,655"
7532,Adams State,Western New Mexico,74,82,2007,02/22/2008,"1,655"
7533,Colorado State-Pueblo,New Mexico Highlands,83,70,2007,02/22/2008,"2,348"
7534,Colorado State-Pueblo,New Mexico Highlands,83,70,2007,02/22/2008,"2,348"
7535,Bemidji State,Winona State,47,72,2007,02/22/2008,637
7536,Bemidji State,Winona State,47,72,2007,02/22/2008,637
7537,Cal State Dominguez Hills,Cal State Monterey Bay,67,72,2007,02/22/2008,453
7538,Cal State Dominguez Hills,Cal State Monterey Bay,67,72,2007,02/22/2008,453
7539,Cal State San Bernardino,UC San Diego,70,55,2007,02/22/2008,784
7540,Cal State San Bernardino,UC San Diego,70,55,2007,02/22/2008,784
7541,Stanislaus State,Cal Poly Humboldt,85,118,2007,02/22/2008,403
7542,Stanislaus State,Cal Poly Humboldt,85,118,2007,02/22/2008,403
7543,Cal State Los Angeles,San Francisco State,67,58,2007,02/22/2008,332
7544,Cal State Los Angeles,San Francisco State,67,58,2007,02/22/2008,332
7545,Chicago State,Sonoma State,71,90,2007,02/22/2008,"1,098"
7546,Chicago State,Sonoma State,71,90,2007,02/22/2008,"1,098"
7547,Metro State Denver,Colorado School of Mines,66,64,2007,02/22/2008,459
7548,Metro State Denver,Colorado School of Mines,66,64,2007,02/22/2008,459
7549,Drury,Missouri S&T,113,76,2007,02/23/2008,"1,568"
7550,Drury,Missouri S&T,113,76,2007,02/23/2008,"1,568"
7551,Drury,Missouri S&T,113,76,2007,02/23/2008,"1,568"
7552,Indianapolis,Wisconsin-Parkside,72,77,2007,02/23/2008,679
7553,Indianapolis,Wisconsin-Parkside,72,77,2007,02/23/2008,679
7554,Kentucky Wesleyan,Bellarmine,73,58,2007,02/23/2008,"2,500"
7555,Kentucky Wesleyan,Bellarmine,73,58,2007,02/23/2008,"2,500"
7556,Quincy,Southern Indiana,73,62,2007,02/23/2008,834
7557,Quincy,Southern Indiana,73,62,2007,02/23/2008,834
7558,Alaska-Anchorage,Seattle,73,60,2007,02/23/2008,"1,230"
7559,Alaska-Anchorage,Seattle,73,60,2007,02/23/2008,"1,230"
7560,Alaska-Fairbanks,Montana State-Billings,109,69,2007,02/23/2008,311
7561,Alaska-Fairbanks,Montana State-Billings,109,69,2007,02/23/2008,311
7562,Saint Martin's,Northwest Nazarene,62,64,2007,02/23/2008,329
7563,Saint Martin's,Northwest Nazarene,62,64,2007,02/23/2008,329
7564,Western Oregon,Seattle Pacific,59,61,2007,02/23/2008,"1,370"
7565,Western Oregon,Seattle Pacific,59,61,2007,02/23/2008,"1,370"
7566,Western Washington,Central Washington,58,68,2007,02/23/2008,"2,008"
7567,Western Washington,Central Washington,58,68,2007,02/23/2008,"2,008"
7568,Ferris State,Grand Valley State,67,81,2007,02/23/2008,"2,430"
7569,Ferris State,Grand Valley State,67,81,2007,02/23/2008,"2,430"
7570,Findlay,Ashland,90,75,2007,02/23/2008,"1,614"
7571,Findlay,Ashland,90,75,2007,02/23/2008,"1,614"
7572,Gannon,Mercyhurst,68,55,2007,02/23/2008,"2,700"
7573,Gannon,Mercyhurst,68,55,2007,02/23/2008,"2,700"
7574,Northern Michigan,Lake Superior State,60,68,2007,02/23/2008,585
7575,Northern Michigan,Lake Superior State,60,68,2007,02/23/2008,585
7576,Northwood (MI),Saginaw Valley,48,70,2007,02/23/2008,883
7577,Northwood (MI),Saginaw Valley,48,70,2007,02/23/2008,883
7578,Wayne State (MI),Hillsdale,80,73,2007,02/23/2008,586
7579,Wayne State (MI),Hillsdale,80,73,2007,02/23/2008,586
7580,Cameron,Northeastern State,60,77,2007,02/23/2008,750
