,ht,at,n,Date,Year,PTS,OPP,OT
7979,Michigan,Ohio State,False,20131129,2014,4,3,1
7980,Vermont,Maine,False,20131129,2014,3,2,0
7981,American International,Mercyhurst,False,20131129,2014,3,6,0
7982,Northern Michigan,Ferris State,False,20131129,2014,1,4,0
7983,Notre Dame,Alabama-Huntsville,False,20131129,2014,5,2,0
7984,Lake Superior State,Bowling Green,False,20131129,2014,4,3,0
7985,Bemidji State,Miami (OH),False,20131129,2014,4,4,1
7986,North Dakota,St. Lawrence,False,20131129,2014,2,5,0
7987,Minnesota State,Alaska Anchorage,False,20131129,2014,3,2,0
7988,Air Force,Bentley,False,20131129,2014,2,4,0
7989,Colorado College,New Hampshire,False,20131129,2014,2,6,0
7990,Alaska,Michigan Tech,False,20131129,2014,2,3,0
7991,Notre Dame,Northeastern,False,20131130,2014,2,3,0
7992,Western Michigan,Alabama-Huntsville,False,20131130,2014,1,0,0
7993,American International,Mercyhurst,False,20131130,2014,1,6,0
7994,Sacred Heart,Rochester,False,20131130,2014,0,4,0
7995,Canisius,UConn,False,20131130,2014,2,2,1
7996,Minnesota,Wisconsin,False,20131130,2014,4,3,0
7997,Yale,Merrimack,False,20131130,2014,3,2,1
7998,Dartmouth,Harvard,False,20131130,2014,2,1,0
7999,Penn State,Union,False,20131130,2014,3,4,0
8000,Providence,Brown,False,20131130,2014,3,2,0
8001,Quinnipiac,UMass,False,20131130,2014,6,1,0
8002,Vermont,Maine,False,20131130,2014,5,2,0
8003,Northern Michigan,Ferris State,False,20131130,2014,1,1,1
8004,Lake Superior State,Bowling Green,False,20131130,2014,4,3,0
8005,Boston University,Cornell,False,20131130,2014,3,2,0
8006,Bemidji State,Miami (OH),False,20131130,2014,3,6,0
8007,North Dakota,St. Lawrence,False,20131130,2014,3,2,0
8008,Minnesota State,Alaska Anchorage,False,20131130,2014,7,3,0
8009,Air Force,Bentley,False,20131130,2014,2,2,1
8010,Colorado College,New Hampshire,False,20131130,2014,0,3,0
8011,Alaska,Michigan Tech,False,20131130,2014,1,2,0
8012,Michigan State,Princeton,False,20131201,2014,8,2,0
8013,Penn State,Union,False,20131201,2014,4,5,0
8014,Ohio State,Michigan,False,20131202,2014,4,5,0
8015,UMass Lowell,American International,False,20131203,2014,6,1,0
8016,Yale,Dartmouth,False,20131206,2014,1,4,0
8017,Boston College,New Hampshire,False,20131206,2014,6,2,0
8018,Holy Cross,Air Force,False,20131206,2014,2,2,1
8019,Brown,Harvard,False,20131206,2014,2,1,0
8020,Clarkson,St. Lawrence,False,20131206,2014,5,4,0
8021,Rensselaer,Quinnipiac,False,20131206,2014,3,3,1
8022,Merrimack,Boston University,False,20131206,2014,3,2,0
8023,Union,Princeton,False,20131206,2014,3,0,0
8024,UConn,Niagara,False,20131206,2014,3,2,0
8025,Michigan State,Minnesota,False,20131206,2014,2,2,1
8026,Rochester,American International,False,20131206,2014,3,2,0
8027,Army,Canisius,False,20131206,2014,2,8,0
8028,Bentley,Robert Morris,False,20131206,2014,4,1,0
8029,Mercyhurst,Sacred Heart,False,20131206,2014,7,1,0
8030,Bowling Green,Alabama-Huntsville,False,20131206,2014,3,0,0
8031,Michigan Tech,Bemidji State,False,20131206,2014,2,2,1
8032,Notre Dame,UMass,False,20131206,2014,5,3,0
8033,Miami (OH),Denver,False,20131206,2014,1,3,0
8034,Western Michigan,North Dakota,False,20131206,2014,2,3,0
8035,Lake Superior State,Ferris State,False,20131206,2014,3,5,0
8036,Northeastern,Providence,False,20131206,2014,3,3,1
8037,Wisconsin,Penn State,False,20131206,2014,7,1,0
8038,Minnesota Duluth,St. Cloud State,False,20131206,2014,2,4,0
8039,Minnesota State,Northern Michigan,False,20131206,2014,3,2,0
8040,Colorado College,Omaha,False,20131206,2014,4,2,0
8041,Michigan State,Minnesota,False,20131207,2014,2,3,0
8042,Rensselaer,Princeton,False,20131207,2014,5,2,0
8043,UConn,Niagara,False,20131207,2014,2,1,0
8044,Notre Dame,UMass,False,20131207,2014,2,3,0
8045,Yale,Harvard,False,20131207,2014,2,2,1
8046,Boston University,Merrimack,False,20131207,2014,1,1,1
8047,New Hampshire,Boston College,False,20131207,2014,1,2,0
8048,Cornell,Colgate,False,20131207,2014,2,2,1
8049,Brown,Dartmouth,False,20131207,2014,3,2,1
8050,St. Lawrence,Clarkson,False,20131207,2014,3,4,0
8051,Union,Quinnipiac,False,20131207,2014,6,4,0
8052,Holy Cross,Air Force,False,20131207,2014,3,3,1
8053,Rochester,American International,False,20131207,2014,5,2,0
8054,Army,Canisius,False,20131207,2014,2,0,0
8055,Bentley,Robert Morris,False,20131207,2014,7,2,0
8056,Mercyhurst,Sacred Heart,False,20131207,2014,4,1,0
8057,Bowling Green,Alabama-Huntsville,False,20131207,2014,3,4,1
8058,Miami (OH),Denver,False,20131207,2014,4,2,0
8059,Lake Superior State,Ferris State,False,20131207,2014,1,3,0
8060,Michigan Tech,Bemidji State,False,20131207,2014,2,2,1
8061,Western Michigan,North Dakota,False,20131207,2014,2,3,0
8062,Minnesota Duluth,St. Cloud State,False,20131207,2014,1,5,0
8063,Minnesota State,Northern Michigan,False,20131207,2014,3,0,0
8064,Wisconsin,Penn State,False,20131207,2014,4,3,0
8065,Colorado College,Omaha,False,20131207,2014,3,3,1
8066,Maine,UMass Lowell,False,20131208,2014,4,2,0
8067,Michigan,Ferris State,False,20131211,2014,2,2,1
8068,Union,Dartmouth,False,20131211,2014,3,2,0
8069,Maine,American International,False,20131213,2014,7,1,0
8070,Rensselaer,Denver,False,20131213,2014,1,2,1
8071,Michigan Tech,Bowling Green,False,20131213,2014,2,3,0
8072,Wisconsin,Colorado College,False,20131213,2014,4,1,0
8073,Minnesota Duluth,Western Michigan,False,20131213,2014,3,5,0
8074,Alabama-Huntsville,Minnesota State,False,20131213,2014,1,4,0
8075,Bemidji State,Alaska,False,20131213,2014,3,3,1
8076,North Dakota,Northern Michigan,False,20131213,2014,4,1,0
8077,St. Cloud State,Union,False,20131213,2014,1,4,0
8078,Alaska Anchorage,Lake Superior State,False,20131213,2014,1,3,0
8079,Colgate,UMass,False,20131214,2014,0,2,0
8080,Boston University,Bentley,False,20131214,2014,1,4,0
8081,Michigan State,Ferris State,False,20131214,2014,0,2,0
8082,Vermont,St. Lawrence,False,20131214,2014,5,1,0
8083,Maine,American International,False,20131214,2014,5,1,0
8084,Rochester,Niagara,False,20131214,2014,2,2,1
8085,Mercyhurst,Robert Morris,False,20131214,2014,5,5,1
8086,Michigan Tech,Bowling Green,False,20131214,2014,4,4,1
8087,Rensselaer,Denver,False,20131214,2014,1,1,1
8088,Wisconsin,Colorado College,False,20131214,2014,4,3,1
8089,Bemidji State,Alaska,False,20131214,2014,1,5,0
8090,Minnesota Duluth,Western Michigan,False,20131214,2014,4,3,0
8091,North Dakota,Northern Michigan,False,20131214,2014,3,1,0
8092,Alabama-Huntsville,Minnesota State,False,20131214,2014,1,4,0
8093,St. Cloud State,Union,False,20131214,2014,3,3,1
8094,Alaska Anchorage,Lake Superior State,False,20131214,2014,1,0,0
8095,Colgate,UMass,False,20131215,2014,2,3,0
8096,UMass,Denver,False,20131217,2014,3,5,0
8097,Vermont,Northeastern,False,20131217,2014,0,3,0
8098,Army,Providence,False,20131220,2014,1,4,0
8099,Michigan State,Michigan Tech,False,20131227,2014,2,2,1
8100,Boston College,Bowling Green,False,20131227,2014,5,0,0
8101,Michigan,Western Michigan,False,20131227,2014,2,3,1
8102,Penn State,Robert Morris,False,20131227,2014,3,2,0
8103,Wisconsin,Alabama-Huntsville,False,20131227,2014,5,0,0
8104,Bentley,Holy Cross,False,20131228,2014,3,2,0
8105,UMass Lowell,Canisius,False,20131228,2014,5,2,0
8106,Maine,Princeton,False,20131228,2014,4,0,0
8107,Michigan,Michigan State,False,20131228,2014,0,3,0
8108,Robert Morris,Bowling Green,False,20131228,2014,2,3,0
8109,Ohio State,Mercyhurst,False,20131228,2014,6,3,0
8110,Vermont,Clarkson,False,20131228,2014,3,2,0
8111,New Hampshire,Cornell,False,20131228,2014,2,4,0
8112,Penn State,Boston College,False,20131228,2014,2,8,0
8113,Western Michigan,Michigan Tech,False,20131228,2014,1,0,1
8114,Wisconsin,Alabama-Huntsville,False,20131228,2014,3,2,0
8115,Northeastern,Air Force,False,20131229,2014,2,5,0
8116,UMass,Quinnipiac,False,20131229,2014,2,2,1
8117,Yale,Holy Cross,False,20131229,2014,4,1,0
8118,UMass Lowell,Clarkson,False,20131229,2014,3,1,0
8119,New Hampshire,Princeton,False,20131229,2014,3,2,0
8120,Dartmouth,Providence,False,20131229,2014,2,3,0
8121,UConn,Sacred Heart,False,20131229,2014,0,3,0
8122,Vermont,Canisius,False,20131229,2014,6,2,0
8123,Maine,Cornell,False,20131229,2014,1,1,1
8124,Ohio State,Mercyhurst,False,20131229,2014,7,2,0
8125,UConn,UMass,False,20131230,2014,2,1,0
8126,Dartmouth,Northeastern,False,20131230,2014,8,8,1
8127,Providence,Air Force,False,20131230,2014,2,3,0
8128,Sacred Heart,Quinnipiac,False,20131230,2014,0,5,0
8129,Ferris State,Rensselaer,False,20140103,2014,6,2,0
8130,Holy Cross,Canisius,False,20140103,2014,2,4,0
8131,Quinnipiac,Maine,False,20140103,2014,2,1,0
8132,UConn,Rochester,False,20140103,2014,2,1,0
8133,Vermont,Dartmouth,False,20140103,2014,1,1,1
8134,Army,Mercyhurst,False,20140103,2014,1,3,0
8135,American International,Air Force,False,20140103,2014,4,3,1
8136,Bentley,Niagara,False,20140103,2014,2,2,1
8137,UMass Lowell,Clarkson,False,20140103,2014,1,1,1
8138,New Hampshire,Omaha,False,20140103,2014,6,3,0
8139,Lake Superior State,Michigan Tech,False,20140103,2014,4,3,0
8140,Minnesota,Colgate,False,20140103,2014,2,2,1
8141,Wisconsin,Alaska Anchorage,False,20140103,2014,2,3,0
8142,Alabama-Huntsville,Bowling Green,False,20140103,2014,0,7,0
8143,Bemidji State,Northern Michigan,False,20140103,2014,1,4,0
8144,Denver,Brown,False,20140103,2014,3,3,1
8145,Alaska,Minnesota State,False,20140103,2014,4,2,0
8146,Minnesota,Rensselaer,False,20140104,2014,6,2,0
8147,Colgate,Ferris State,False,20140104,2014,3,0,0
8148,Holy Cross,Canisius,False,20140104,2014,0,3,0
8149,UMass Lowell,Clarkson,False,20140104,2014,4,3,0
8150,Providence,Merrimack,False,20140104,2014,1,1,1
8151,UConn,Rochester,False,20140104,2014,6,2,0
8152,Northeastern,UMass,False,20140104,2014,4,3,0
8153,New Hampshire,Omaha,False,20140104,2014,5,2,0
8154,Vermont,Yale,False,20140104,2014,3,3,1
8155,Army,Mercyhurst,False,20140104,2014,1,3,0
8156,American International,Air Force,False,20140104,2014,0,2,0
8157,Bentley,Niagara,False,20140104,2014,3,5,0
8158,Sacred Heart,Robert Morris,False,20140104,2014,1,2,0
8159,Lake Superior State,Michigan Tech,False,20140104,2014,2,3,0
8160,Boston College,Notre Dame,False,20140104,2014,4,3,0
8161,Harvard,Boston University,False,20140104,2014,7,4,0
8162,Wisconsin,Alaska Anchorage,False,20140104,2014,4,3,0
8163,Bemidji State,Northern Michigan,False,20140104,2014,1,3,0
8164,Alabama-Huntsville,Bowling Green,False,20140104,2014,1,4,0
8165,Colorado College,Brown,False,20140104,2014,2,4,0
8166,Alaska,Minnesota State,False,20140104,2014,4,6,0
8167,Sacred Heart,Robert Morris,False,20140105,2014,1,2,1
8168,Harvard,Quinnipiac,False,20140107,2014,2,2,1
8169,Providence,Northeastern,False,20140107,2014,1,2,1
8170,St. Lawrence,Vermont,False,20140107,2014,2,4,0
8171,Boston University,Dartmouth,False,20140108,2014,2,4,0
8172,UConn,Robert Morris,False,20140109,2014,5,1,0
8173,UConn,Robert Morris,False,20140110,2014,1,6,0
8174,Army,Air Force,False,20140110,2014,1,3,0
8175,Ohio State,Michigan State,False,20140110,2014,5,3,0
8176,Boston College,Providence,False,20140110,2014,5,2,0
8177,Holy Cross,Mercyhurst,False,20140110,2014,0,1,0
8178,Princeton,Rensselaer,False,20140110,2014,2,1,0
8179,Clarkson,Merrimack,False,20140110,2014,3,2,0
8180,Quinnipiac,Union,False,20140110,2014,2,1,0
8181,Niagara,American International,False,20140110,2014,2,6,0
8182,Bentley,Rochester,False,20140110,2014,8,2,0
8183,Western Michigan,Miami (OH),False,20140110,2014,5,4,0
8184,Bowling Green,Alaska,False,20140110,2014,3,0,0
8185,Ferris State,Michigan Tech,False,20140110,2014,1,0,0
8186,Cornell,UMass,False,20140110,2014,0,0,0
8187,Notre Dame,Alabama-Huntsville,False,20140110,2014,7,1,0
8188,Lake Superior State,Bemidji State,False,20140110,2014,2,5,0
8189,Omaha,Minnesota Duluth,False,20140110,2014,2,3,0
8190,North Dakota,Colorado College,False,20140110,2014,5,3,0
8191,Wisconsin,Michigan,False,20140110,2014,5,2,0
8192,Denver,St. Cloud State,False,20140110,2014,3,6,0
8193,Alaska Anchorage,Minnesota State,False,20140110,2014,2,1,0
8194,Harvard,Yale,False,20140111,2014,1,5,0
8195,Northeastern,UMass Lowell,False,20140111,2014,4,1,0
8196,Boston University,Maine,False,20140111,2014,3,7,0
8197,Canisius,Sacred Heart,False,20140111,2014,5,4,0
8198,Princeton,Union,False,20140111,2014,0,3,0
8199,New Hampshire,Dartmouth,False,20140111,2014,4,2,0
8200,Brown,Boston College,False,20140111,2014,3,3,1
8201,Clarkson,Merrimack,False,20140111,2014,0,4,0
8202,Colgate,Vermont,False,20140111,2014,3,2,0
8203,Quinnipiac,Rensselaer,False,20140111,2014,6,2,0
8204,Notre Dame,Alabama-Huntsville,False,20140111,2014,5,0,0
8205,Holy Cross,Mercyhurst,False,20140111,2014,2,4,0
8206,Ohio State,Michigan State,False,20140111,2014,1,1,1
8207,Niagara,American International,False,20140111,2014,5,0,0
8208,Army,Air Force,False,20140111,2014,2,4,0
8209,Bentley,Rochester,False,20140111,2014,4,1,0
8210,Bowling Green,Alaska,False,20140111,2014,1,1,1
8211,Lake Superior State,Bemidji State,False,20140111,2014,1,3,0
8212,Ferris State,Michigan Tech,False,20140111,2014,3,2,0
8213,Western Michigan,Miami (OH),False,20140111,2014,3,2,0
8214,Wisconsin,Michigan,False,20140111,2014,3,1,0
8215,North Dakota,Colorado College,False,20140111,2014,3,2,0
8216,Omaha,Minnesota Duluth,False,20140111,2014,1,3,0
8217,Denver,St. Cloud State,False,20140111,2014,5,2,0
8218,Alaska Anchorage,Minnesota State,False,20140111,2014,3,1,0
8219,Canisius,Sacred Heart,False,20140112,2014,2,3,0
8220,Penn State,Minnesota,False,20140112,2014,2,3,0
8221,Penn State,Minnesota,False,20140113,2014,2,5,0
8222,UMass,American International,False,20140114,2014,2,3,0
8223,Michigan State,Penn State,False,20140117,2014,3,0,0
8224,Boston College,Boston University,False,20140117,2014,6,4,0
8225,Harvard,Cornell,False,20140117,2014,2,3,0
8226,Northeastern,Vermont,False,20140117,2014,3,2,0
8227,Dartmouth,Colgate,False,20140117,2014,1,4,0
8228,Clarkson,Yale,False,20140117,2014,3,2,0
8229,Quinnipiac,Merrimack,False,20140117,2014,6,1,0
8230,St. Lawrence,Brown,False,20140117,2014,3,5,0
8231,Rochester,Army,False,20140117,2014,6,0,0
8232,Niagara,Holy Cross,False,20140117,2014,2,4,0
8233,Mercyhurst,UConn,False,20140117,2014,2,2,1
8234,Robert Morris,American International,False,20140117,2014,4,4,1
8235,Northern Michigan,Alaska,False,20140117,2014,5,4,0
8236,St. Cloud State,Western Michigan,False,20140117,2014,5,5,1
8237,UMass Lowell,Maine,False,20140117,2014,1,1,1
8238,New Hampshire,Union,False,20140117,2014,1,3,0
8239,Notre Dame,Lake Superior State,False,20140117,2014,6,3,0
8240,Miami (OH),Omaha,False,20140117,2014,2,2,1
8241,Minnesota Duluth,Denver,False,20140117,2014,2,3,1
8242,Alabama-Huntsville,Alaska Anchorage,False,20140117,2014,1,1,1
8243,Bemidji State,North Dakota,False,20140117,2014,1,1,1
8244,Minnesota State,Ferris State,False,20140117,2014,6,2,0
8245,Minnesota,Ohio State,False,20140117,2014,1,0,0
8246,Air Force,Sacred Heart,False,20140117,2014,6,4,0
8247,Colorado College,Providence,False,20140117,2014,2,2,1
8248,Canisius,Bentley,False,20140118,2014,1,4,0
8249,Robert Morris,American International,False,20140118,2014,5,2,0
8250,Minnesota,Ohio State,False,20140118,2014,4,2,0
8251,Michigan State,Penn State,False,20140118,2014,3,2,0
8252,Boston College,Maine,False,20140118,2014,7,2,0
8253,Harvard,Colgate,False,20140118,2014,2,4,0
8254,Northeastern,Vermont,False,20140118,2014,1,4,0
8255,Dartmouth,Cornell,False,20140118,2014,1,1,1
8256,New Hampshire,Union,False,20140118,2014,1,3,0
8257,Clarkson,Brown,False,20140118,2014,3,2,0
8258,UMass Lowell,Boston University,False,20140118,2014,3,1,0
8259,Merrimack,Quinnipiac,False,20140118,2014,6,3,0
8260,St. Lawrence,Yale,False,20140118,2014,2,4,0
8261,Notre Dame,Lake Superior State,False,20140118,2014,4,2,0
8262,Rochester,Army,False,20140118,2014,4,3,0
8263,Miami (OH),Omaha,False,20140118,2014,1,5,0
8264,Niagara,Holy Cross,False,20140118,2014,2,3,0
8265,Mercyhurst,UConn,False,20140118,2014,3,3,1
8266,Northern Michigan,Alaska,False,20140118,2014,3,4,0
8267,Minnesota Duluth,Denver,False,20140118,2014,2,2,1
8268,North Dakota,Bemidji State,False,20140118,2014,4,2,0
8269,Alabama-Huntsville,Alaska Anchorage,False,20140118,2014,1,4,0
8270,St. Cloud State,Western Michigan,False,20140118,2014,1,2,0
8271,Minnesota State,Ferris State,False,20140118,2014,4,3,0
8272,Air Force,Sacred Heart,False,20140118,2014,4,0,0
8273,Canisius,Bentley,False,20140119,2014,2,2,1
8274,Merrimack,Boston College,False,20140121,2014,1,4,0
8275,Michigan,Michigan State,False,20140123,2014,2,1,0
8276,Canisius,Mercyhurst,False,20140123,2014,1,3,0
8277,Minnesota State,Minnesota Duluth,False,20140124,2014,4,5,1
8278,Michigan State,Michigan,False,20140124,2014,2,5,0
8279,UMass,Merrimack,False,20140124,2014,5,2,0
8280,Cornell,St. Lawrence,False,20140124,2014,4,4,1
8281,Brown,Yale,False,20140124,2014,3,1,0
8282,Colgate,Clarkson,False,20140124,2014,3,2,0
8283,Providence,UMass Lowell,False,20140124,2014,5,4,0
8284,Rensselaer,Dartmouth,False,20140124,2014,4,2,0
8285,Union,Harvard,False,20140124,2014,4,3,0
8286,Niagara,Rochester,False,20140124,2014,3,0,0
8287,American International,UConn,False,20140124,2014,2,3,0
8288,Robert Morris,Air Force,False,20140124,2014,3,1,0
8289,Bowling Green,Lake Superior State,False,20140124,2014,3,5,0
8290,Michigan Tech,Ferris State,False,20140124,2014,3,2,0
8291,Boston University,Vermont,False,20140124,2014,4,2,0
8292,New Hampshire,Maine,False,20140124,2014,3,2,0
8293,Notre Dame,Northeastern,False,20140124,2014,0,4,0
8294,Minnesota,St. Cloud State,False,20140124,2014,4,1,0
8295,Wisconsin,Ohio State,False,20140124,2014,5,3,0
8296,Denver,North Dakota,False,20140124,2014,2,4,0
8297,Colorado College,Miami (OH),False,20140124,2014,4,1,0
8298,Alaska Anchorage,Northern Michigan,False,20140124,2014,1,3,0
8299,Alaska,Bemidji State,False,20140124,2014,3,0,0
8300,Minnesota,Minnesota Duluth,False,20140125,2014,4,4,1
8301,St. Cloud State,Minnesota State,False,20140125,2014,6,4,0
8302,Boston University,Vermont,False,20140125,2014,2,6,0
8303,Yale,Brown,False,20140125,2014,6,0,0
8304,Holy Cross,Bentley,False,20140125,2014,3,5,0
8305,Cornell,Clarkson,False,20140125,2014,3,2,0
8306,Penn State,Boston College,False,20140125,2014,2,3,0
8307,Maine,New Hampshire,False,20140125,2014,4,2,0
8308,Colgate,St. Lawrence,False,20140125,2014,7,3,0
8309,UMass Lowell,Providence,False,20140125,2014,6,1,0
8310,Merrimack,UMass,False,20140125,2014,3,2,0
8311,UConn,American International,False,20140125,2014,2,1,0
8312,Notre Dame,Northeastern,False,20140125,2014,3,0,0
8313,Rochester,Niagara,False,20140125,2014,1,5,0
8314,Mercyhurst,Canisius,False,20140125,2014,4,7,0
8315,Robert Morris,Air Force,False,20140125,2014,5,3,0
8316,Bowling Green,Lake Superior State,False,20140125,2014,6,2,0
8317,Michigan Tech,Ferris State,False,20140125,2014,0,3,0
8318,Rensselaer,Union,False,20140125,2014,2,1,0
8319,Wisconsin,Ohio State,False,20140125,2014,1,3,0
8320,Colorado College,Miami (OH),False,20140125,2014,1,6,0
8321,Denver,North Dakota,False,20140125,2014,3,0,0
8322,Alaska Anchorage,Northern Michigan,False,20140125,2014,4,2,0
8323,Alaska,Bemidji State,False,20140125,2014,0,4,0
8324,Michigan,Wisconsin,False,20140131,2014,3,1,0
8325,Yale,Cornell,False,20140131,2014,2,3,1
8326,Harvard,Princeton,False,20140131,2014,3,2,0
8327,Dartmouth,Quinnipiac,False,20140131,2014,1,8,0
8328,Brown,Colgate,False,20140131,2014,5,2,0
8329,Clarkson,Rensselaer,False,20140131,2014,3,0,0
8330,St. Lawrence,Union,False,20140131,2014,2,1,0
8331,Rochester,Holy Cross,False,20140131,2014,3,3,1
8332,Ohio State,Penn State,False,20140131,2014,5,1,0
8333,American International,Canisius,False,20140131,2014,1,4,0
8334,Mercyhurst,Bentley,False,20140131,2014,2,2,1
8335,Providence,Boston College,False,20140131,2014,0,2,0
8336,Robert Morris,Army,False,20140131,2014,4,0,0
8337,Sacred Heart,Niagara,False,20140131,2014,4,3,0
8338,Western Michigan,Minnesota Duluth,False,20140131,2014,2,5,0
8339,Northern Michigan,Minnesota State,False,20140131,2014,5,2,0
8340,Bowling Green,Michigan Tech,False,20140131,2014,2,5,0
8341,UMass Lowell,Merrimack,False,20140131,2014,4,2,0
8342,UMass,Boston University,False,20140131,2014,3,3,1
8343,New Hampshire,Notre Dame,False,20140131,2014,4,2,0
8344,Omaha,St. Cloud State,False,20140131,2014,3,5,0
8345,Minnesota,Michigan State,False,20140131,2014,2,2,1
8346,Air Force,UConn,False,20140131,2014,3,5,0
8347,Alaska,Alabama-Huntsville,False,20140131,2014,6,1,0
