,Schl,Opp,PTS,OPP,Year,Date,neutral
10116,Massachusetts-Boston,MA Dartmouth,72,92,2007,02/19/2008,False
10117,Massachusetts-Boston,MA Dartmouth,72,92,2007,02/19/2008,False
10118,Penn State-Berks,Clarks Summit,57,75,2007,02/19/2008,False
10119,Penn State-Berks,Clarks Summit,57,75,2007,02/19/2008,False
10120,Coast Guard,Mitchell,113,61,2007,02/19/2008,True
10121,Coast Guard,Mitchell,113,61,2007,02/19/2008,True
10122,Lancaster Bible,Valley Forge,65,94,2007,02/19/2008,False
10123,Lancaster Bible,Valley Forge,65,94,2007,02/19/2008,False
10124,Shenandoah,Ferrum,54,57,2007,02/19/2008,True
10125,Shenandoah,Ferrum,54,57,2007,02/19/2008,True
10126,LeTourneau,East Texas Baptist,75,54,2007,02/19/2008,True
10127,LeTourneau,East Texas Baptist,75,54,2007,02/19/2008,True
10128,Bridgewater MA,Worcester State,82,57,2007,02/19/2008,True
10129,Bridgewater MA,Worcester State,82,57,2007,02/19/2008,True
10130,Fitchburg State,Framingham State,70,72,2007,02/19/2008,True
10131,Fitchburg State,Framingham State,70,72,2007,02/19/2008,True
10132,Goucher,Randolph,65,74,2007,02/19/2008,True
10133,Goucher,Randolph,65,74,2007,02/19/2008,True
10134,Elms,Newbury,87,76,2007,02/19/2008,False
10135,Elms,Newbury,87,76,2007,02/19/2008,False
10136,Maine Maritime,Maine-Farmington,63,57,2007,02/19/2008,False
10137,Maine Maritime,Maine-Farmington,63,57,2007,02/19/2008,False
10138,Wheelock,Becker,55,75,2007,02/19/2008,True
10139,Wheelock,Becker,55,75,2007,02/19/2008,True
10140,Hobart and William Smith,Hamilton,64,79,2007,02/19/2008,False
10141,Hobart and William Smith,Hamilton,64,79,2007,02/19/2008,False
10142,Vassar,Rensselaer,80,71,2007,02/19/2008,False
10143,Vassar,Rensselaer,80,71,2007,02/19/2008,False
10144,Elmira,Keuka,64,48,2007,02/19/2008,True
10145,Elmira,Keuka,64,48,2007,02/19/2008,True
10146,Minn.-Morris,Presentation,65,60,2007,02/19/2008,True
10147,Minn.-Morris,Presentation,65,60,2007,02/19/2008,True
10148,Northwestern MN,Crown (MN),81,58,2007,02/19/2008,True
10149,Northwestern MN,Crown (MN),81,58,2007,02/19/2008,True
10150,St. Scholastica,Northland,84,67,2007,02/19/2008,True
10151,St. Scholastica,Northland,84,67,2007,02/19/2008,True
10152,Albright,Widener,86,81,2007,02/19/2008,True
10153,Albright,Widener,86,81,2007,02/19/2008,True
10154,Elizabethtown,Lycoming,54,56,2007,02/19/2008,True
10155,Elizabethtown,Lycoming,54,56,2007,02/19/2008,True
10156,Lebanon Valley,Messiah,68,65,2007,02/19/2008,False
10157,Lebanon Valley,Messiah,68,65,2007,02/19/2008,False
10158,Arcadia,DeSales,66,62,2007,02/19/2008,True
10159,Arcadia,DeSales,66,62,2007,02/19/2008,True
10160,Centenary (NJ),Neumann,76,85,2007,02/19/2008,False
10161,Centenary (NJ),Neumann,76,85,2007,02/19/2008,False
10162,Delaware Valley,Fairleigh Dickinson-Florham,79,85,2007,02/19/2008,False
10163,Delaware Valley,Fairleigh Dickinson-Florham,79,85,2007,02/19/2008,False
10164,Wilkes,King's (PA),58,71,2007,02/19/2008,False
10165,Wilkes,King's (PA),58,71,2007,02/19/2008,False
10166,Buffalo State,Fredonia State,70,79,2007,02/19/2008,False
10167,Buffalo State,Fredonia State,70,79,2007,02/19/2008,False
10168,Morrisville State,D'Youville,72,93,2007,02/19/2008,True
10169,Morrisville State,D'Youville,72,93,2007,02/19/2008,True
10170,Faith Baptist,Dubuque,61,83,2007,02/19/2008,False
10171,Faith Baptist,Dubuque,61,83,2007,02/19/2008,False
10172,Whitworth,Whitman,73,61,2007,02/19/2008,True
10173,Whitworth,Whitman,73,61,2007,02/19/2008,True
10174,Lincoln (PA),Virginia Union,68,108,2007,02/19/2008,False
10175,Lincoln (PA),Virginia Union,68,108,2007,02/19/2008,False
10176,La Sierra,West Coast Baptist,73,76,2007,02/19/2008,True
10177,La Sierra,West Coast Baptist,73,76,2007,02/19/2008,True
10178,Martin Luther,Bethany Lutheran,89,74,2007,02/19/2008,True
10179,Martin Luther,Bethany Lutheran,89,74,2007,02/19/2008,True
10180,Finlandia,Wisconsin-Superior,74,81,2007,02/19/2008,False
10181,Finlandia,Wisconsin-Superior,74,81,2007,02/19/2008,False
10182,Husson,Thomas (ME),83,48,2007,02/19/2008,False
10183,Husson,Thomas (ME),83,48,2007,02/19/2008,False
10184,City Tech,John Jay,70,73,2007,02/19/2008,True
10185,City Tech,John Jay,70,73,2007,02/19/2008,True
10186,Castleton,Green Mountain,77,80,2007,02/19/2008,True
10187,Castleton,Green Mountain,77,80,2007,02/19/2008,True
10188,Gust Adolphus,Hamline,87,58,2007,02/20/2008,True
10189,Gust Adolphus,Hamline,87,58,2007,02/20/2008,True
10190,Gust Adolphus,Hamline,87,58,2007,02/20/2008,True
10191,SUNY-Polytechnic,SUNY-Maritime,70,63,2007,02/20/2008,False
10192,SUNY-Polytechnic,SUNY-Maritime,70,63,2007,02/20/2008,False
10193,Greenville,Eureka,60,57,2007,02/20/2008,True
10194,Greenville,Eureka,60,57,2007,02/20/2008,True
10195,Lincoln Christian,MacMurray,119,96,2007,02/20/2008,False
10196,Lincoln Christian,MacMurray,119,96,2007,02/20/2008,False
10197,Maryville (MO),Webster,57,58,2007,02/20/2008,True
10198,Maryville (MO),Webster,57,58,2007,02/20/2008,True
10199,Westminster (MO),Fontbonne,70,69,2007,02/20/2008,True
10200,Westminster (MO),Fontbonne,70,69,2007,02/20/2008,True
10201,Denison,Earlham,69,61,2007,02/20/2008,True
10202,Denison,Earlham,69,61,2007,02/20/2008,True
10203,Hiram,Kenyon,82,93,2007,02/20/2008,False
10204,Hiram,Kenyon,82,93,2007,02/20/2008,False
10205,Wittenberg,Wabash,69,63,2007,02/20/2008,True
10206,Wittenberg,Wabash,69,63,2007,02/20/2008,True
10207,Wooster,Allegheny,84,74,2007,02/20/2008,False
10208,Wooster,Allegheny,84,74,2007,02/20/2008,False
10209,Baldwin-Wallace,John Carroll,81,70,2007,02/20/2008,False
10210,Baldwin-Wallace,John Carroll,81,70,2007,02/20/2008,False
10211,Capital,Heidelberg,74,80,2007,02/20/2008,False
10212,Capital,Heidelberg,74,80,2007,02/20/2008,False
10213,Mount Union,Marietta,72,51,2007,02/20/2008,True
10214,Mount Union,Marietta,72,51,2007,02/20/2008,True
10215,Ohio Northern,Muskingum,72,78,2007,02/20/2008,True
10216,Ohio Northern,Muskingum,72,78,2007,02/20/2008,True
10217,Wilmington (OH),Otterbein,67,80,2007,02/20/2008,True
10218,Wilmington (OH),Otterbein,67,80,2007,02/20/2008,True
10219,Cairn,Keystone,60,78,2007,02/20/2008,True
10220,Cairn,Keystone,60,78,2007,02/20/2008,True
10221,Babson,Springfield,57,51,2007,02/20/2008,True
10222,Babson,Springfield,57,51,2007,02/20/2008,True
10223,Massachusetts Institute of Technology,Clark (MA),56,58,2007,02/20/2008,False
10224,Massachusetts Institute of Technology,Clark (MA),56,58,2007,02/20/2008,False
10225,Wheaton (MA),WPI,58,109,2007,02/20/2008,True
10226,Wheaton (MA),WPI,58,109,2007,02/20/2008,True
10227,Saint Vincent (PA),Grove City,68,64,2007,02/20/2008,True
10228,Saint Vincent (PA),Grove City,68,64,2007,02/20/2008,True
10229,Thiel,Geneva,87,85,2007,02/20/2008,True
10230,Thiel,Geneva,87,85,2007,02/20/2008,True
10231,Waynesburg,Washington & Jefferson,62,86,2007,02/20/2008,True
10232,Waynesburg,Washington & Jefferson,62,86,2007,02/20/2008,True
10233,Westminster (PA),Bethany (WV),79,77,2007,02/20/2008,True
10234,Westminster (PA),Bethany (WV),79,77,2007,02/20/2008,True
10235,La Verne,Redlands,76,69,2007,02/20/2008,False
10236,La Verne,Redlands,76,69,2007,02/20/2008,False
10237,Hilbert,Pittsburgh-Bradford,83,62,2007,02/20/2008,True
10238,Hilbert,Pittsburgh-Bradford,83,62,2007,02/20/2008,True
10239,La Roche,Medaille,72,62,2007,02/20/2008,False
10240,La Roche,Medaille,72,62,2007,02/20/2008,False
10241,Mt. Aloysius,Frostburg State,78,95,2007,02/20/2008,True
10242,Mt. Aloysius,Frostburg State,78,95,2007,02/20/2008,True
10243,Penn State-Behrend,Lake Erie,70,65,2007,02/20/2008,True
10244,Penn State-Behrend,Lake Erie,70,65,2007,02/20/2008,True
10245,Pitt.-Greensburg,Penn State-Altoona,60,70,2007,02/20/2008,True
10246,Pitt.-Greensburg,Penn State-Altoona,60,70,2007,02/20/2008,True
10247,Wisconsin-Platteville,Wisconsin Eau Claire,75,58,2007,02/20/2008,True
10248,Wisconsin-Platteville,Wisconsin Eau Claire,75,58,2007,02/20/2008,True
10249,UW-River Falls,Wis.-Stout,62,75,2007,02/20/2008,True
10250,UW-River Falls,Wis.-Stout,62,75,2007,02/20/2008,True
10251,Wisconsin-Stevens Point,Wisconsin-La Crosse,89,62,2007,02/20/2008,False
10252,Wisconsin-Stevens Point,Wisconsin-La Crosse,89,62,2007,02/20/2008,False
10253,Wisconsin Whitewater,Wisconsin-Oshkosh,66,51,2007,02/20/2008,True
10254,Wisconsin Whitewater,Wisconsin-Oshkosh,66,51,2007,02/20/2008,True
10255,Albion,Trine,60,50,2007,02/20/2008,True
10256,Albion,Trine,60,50,2007,02/20/2008,True
10257,Alma,Adrian,58,56,2007,02/20/2008,False
10258,Alma,Adrian,58,56,2007,02/20/2008,False
10259,Hope,Calvin,76,59,2007,02/20/2008,True
10260,Hope,Calvin,76,59,2007,02/20/2008,True
10261,Kalamazoo,Olivet,61,87,2007,02/20/2008,True
10262,Kalamazoo,Olivet,61,87,2007,02/20/2008,True
10263,Lancaster Bible,Marywood,65,66,2007,02/20/2008,True
10264,Lancaster Bible,Marywood,65,66,2007,02/20/2008,True
10265,Midland,Nebraska Wesleyan,82,60,2007,02/20/2008,True
10266,Midland,Nebraska Wesleyan,82,60,2007,02/20/2008,True
10267,Dickinson College,Muhlenberg,59,50,2007,02/20/2008,False
10268,Dickinson College,Muhlenberg,59,50,2007,02/20/2008,False
10269,Franklin & Marshall,Gettysburg,68,75,2007,02/20/2008,False
10270,Franklin & Marshall,Gettysburg,68,75,2007,02/20/2008,False
10271,McDaniel,Johns Hopkins,68,76,2007,02/20/2008,True
10272,McDaniel,Johns Hopkins,68,76,2007,02/20/2008,True
10273,Ursinus,Haverford,82,75,2007,02/20/2008,True
10274,Ursinus,Haverford,82,75,2007,02/20/2008,True
10275,Washington College,Swarthmore,94,91,2007,02/20/2008,False
10276,Washington College,Swarthmore,94,91,2007,02/20/2008,False
10277,Franklin,Defiance,61,68,2007,02/20/2008,True
10278,Franklin,Defiance,61,68,2007,02/20/2008,True
10279,Hanover,Transylvania,70,55,2007,02/20/2008,True
10280,Hanover,Transylvania,70,55,2007,02/20/2008,True
10281,Manchester,Anderson (IN),71,81,2007,02/20/2008,True
10282,Manchester,Anderson (IN),71,81,2007,02/20/2008,True
10283,Mt. St. Joseph,Bluffton,67,75,2007,02/20/2008,True
10284,Mt. St. Joseph,Bluffton,67,75,2007,02/20/2008,True
10285,Kean,Stockton,65,70,2007,02/20/2008,True
10286,Kean,Stockton,65,70,2007,02/20/2008,True
10287,Montclair State,NJ City,73,59,2007,02/20/2008,True
10288,Montclair State,NJ City,73,59,2007,02/20/2008,True
10289,College of New Jersey,Rowan,62,65,2007,02/20/2008,True
10290,College of New Jersey,Rowan,62,65,2007,02/20/2008,True
10291,Wm Paterson,Ramapo,80,83,2007,02/20/2008,True
10292,Wm Paterson,Ramapo,80,83,2007,02/20/2008,True
10293,Piedmont,Southeastern Bible,111,97,2007,02/20/2008,True
10294,Piedmont,Southeastern Bible,111,97,2007,02/20/2008,True
10295,Dominican (IL),Rockford,88,57,2007,02/20/2008,False
10296,Dominican (IL),Rockford,88,57,2007,02/20/2008,False
10297,Marian WI,Edgewood,89,75,2007,02/20/2008,False
10298,Marian WI,Edgewood,89,75,2007,02/20/2008,False
10299,Wisconsin Lutheran,Concordia (IL),79,93,2007,02/20/2008,False
10300,Wisconsin Lutheran,Concordia (IL),79,93,2007,02/20/2008,False
10301,Concordia-Moorhead,St. Thomas (MN),67,57,2007,02/20/2008,True
10302,Concordia-Moorhead,St. Thomas (MN),67,57,2007,02/20/2008,True
10303,Macalester,Bethel_MN,68,88,2007,02/20/2008,True
10304,Macalester,Bethel_MN,68,88,2007,02/20/2008,True
10305,Saint Mary's (MN),Augsburg,57,72,2007,02/20/2008,False
10306,Saint Mary's (MN),Augsburg,57,72,2007,02/20/2008,False
10307,St. Olaf,Carleton College,51,62,2007,02/20/2008,False
10308,St. Olaf,Carleton College,51,62,2007,02/20/2008,False
10309,Mt. St. Mary (NY),Bard,100,103,2007,02/20/2008,True
10310,Mt. St. Mary (NY),Bard,100,103,2007,02/20/2008,True
10311,Old Westbury,SUNY-Purchase,96,45,2007,02/20/2008,True
10312,Old Westbury,SUNY-Purchase,96,45,2007,02/20/2008,True
10313,Saint Joseph's Long Island,Farmingdale State,91,81,2007,02/20/2008,True
10314,Saint Joseph's Long Island,Farmingdale State,91,81,2007,02/20/2008,True
10315,Yeshiva,Mount Saint Vincent,63,55,2007,02/20/2008,True
10316,Yeshiva,Mount Saint Vincent,63,55,2007,02/20/2008,True
10317,Central IA,Buena Vista,73,71,2007,02/20/2008,True
10318,Central IA,Buena Vista,73,71,2007,02/20/2008,True
10319,Coe,Simpson (CA),69,59,2007,02/20/2008,False
10320,Coe,Simpson (CA),69,59,2007,02/20/2008,False
10321,SUNY-Polytechnic,SUNY-Oswego,65,81,2007,02/20/2008,False
10322,SUNY-Polytechnic,SUNY-Oswego,65,81,2007,02/20/2008,False
10323,Claremont M.S.,Cal Tech,74,42,2007,02/20/2008,False
10324,Claremont M.S.,Cal Tech,74,42,2007,02/20/2008,False
10325,Occidental,Cal Lutheran,67,63,2007,02/20/2008,False
10326,Occidental,Cal Lutheran,67,63,2007,02/20/2008,False
10327,Pomona-Pitzer,Whittier,75,53,2007,02/20/2008,True
10328,Pomona-Pitzer,Whittier,75,53,2007,02/20/2008,True
10329,Gallaudet,York (PA),69,112,2007,02/20/2008,True
10330,Gallaudet,York (PA),69,112,2007,02/20/2008,True
10331,Marymount (VA),Salisbury,59,53,2007,02/20/2008,False
10332,Marymount (VA),Salisbury,59,53,2007,02/20/2008,False
10333,Stevenson,Hood,78,73,2007,02/20/2008,False
10334,Stevenson,Hood,78,73,2007,02/20/2008,False
10335,Wesley,Mary Washington,78,76,2007,02/20/2008,False
10336,Wesley,Mary Washington,78,76,2007,02/20/2008,False
10337,Grinnell,Knox,100,80,2007,02/20/2008,True
10338,Grinnell,Knox,100,80,2007,02/20/2008,True
10339,Lake Forest,Monmouth (IL),57,72,2007,02/20/2008,False
10340,Lake Forest,Monmouth (IL),57,72,2007,02/20/2008,False
10341,Lawrence,St. Norbert,69,61,2007,02/20/2008,True
10342,Lawrence,St. Norbert,69,61,2007,02/20/2008,True
10343,Ripon,Carroll WI,96,90,2007,02/20/2008,True
10344,Ripon,Carroll WI,96,90,2007,02/20/2008,True
10345,Eastern Mennonite,Randolph-Macon,55,82,2007,02/20/2008,True
10346,Eastern Mennonite,Randolph-Macon,55,82,2007,02/20/2008,True
10347,Lynchburg,Hampden-Sydney,64,83,2007,02/20/2008,False
10348,Lynchburg,Hampden-Sydney,64,83,2007,02/20/2008,False
10349,Roanoke,Bridgewater (VA),78,61,2007,02/20/2008,False
10350,Roanoke,Bridgewater (VA),78,61,2007,02/20/2008,False
10351,Washington & Lee,Guilford,52,65,2007,02/20/2008,False
10352,Washington & Lee,Guilford,52,65,2007,02/20/2008,False
10353,Anna Maria,Western New England,56,64,2007,02/20/2008,True
10354,Anna Maria,Western New England,56,64,2007,02/20/2008,True
10355,Elmhurst,North Central,88,67,2007,02/20/2008,True
10356,Elmhurst,North Central,88,67,2007,02/20/2008,True
10357,Millikin,Wheaton (IL),56,65,2007,02/20/2008,True
10358,Millikin,Wheaton (IL),56,65,2007,02/20/2008,True
10359,North Park,Carthage,91,72,2007,02/20/2008,False
10360,North Park,Carthage,91,72,2007,02/20/2008,False
10361,Curry,Roger Williams,63,53,2007,02/20/2008,True
10362,Curry,Roger Williams,63,53,2007,02/20/2008,True
10363,Endicott,New England College,100,56,2007,02/20/2008,True
10364,Endicott,New England College,100,56,2007,02/20/2008,True
10365,Nichols,Regis (MA),91,71,2007,02/20/2008,False
10366,Nichols,Regis (MA),91,71,2007,02/20/2008,False
10367,Salve Regina,Eastern Nazarene,51,59,2007,02/20/2008,True
10368,Salve Regina,Eastern Nazarene,51,59,2007,02/20/2008,True
10369,New England,Gordon,72,59,2007,02/20/2008,True
10370,New England,Gordon,72,59,2007,02/20/2008,True
10371,Wentworth,Colby-Sawyer,71,63,2007,02/20/2008,True
10372,Wentworth,Colby-Sawyer,71,63,2007,02/20/2008,True
10373,Augustana (IL),Illinois Wesleyan,83,68,2007,02/20/2008,False
10374,Augustana (IL),Illinois Wesleyan,83,68,2007,02/20/2008,False
10375,Luther,Wartburg,53,54,2007,02/20/2008,True
10376,Luther,Wartburg,53,54,2007,02/20/2008,True
10377,Ohio Wesleyan,Oberlin,82,58,2007,02/20/2008,False
10378,Ohio Wesleyan,Oberlin,82,58,2007,02/20/2008,False
10379,Cornell (IA),Loras,71,74,2007,02/20/2008,False
10380,Cornell (IA),Loras,71,74,2007,02/20/2008,False
10381,Green Mountain,Life (GA),98,51,2007,02/20/2008,False
10382,Green Mountain,Life (GA),98,51,2007,02/20/2008,False
10383,Daniel Webster,Newbury,97,100,2007,02/21/2008,False
10384,Daniel Webster,Newbury,97,100,2007,02/21/2008,False
10385,Daniel Webster,Newbury,97,100,2007,02/21/2008,False
10386,Bethany Lutheran,Minn.-Morris,98,87,2007,02/21/2008,True
10387,Bethany Lutheran,Minn.-Morris,98,87,2007,02/21/2008,True
10388,Concordia (TX),McMurry,76,78,2007,02/21/2008,True
10389,Concordia (TX),McMurry,76,78,2007,02/21/2008,True
10390,Coast Guard,Johnson & Wales (RI),86,60,2007,02/21/2008,False
10391,Coast Guard,Johnson & Wales (RI),86,60,2007,02/21/2008,False
10392,Chapman,Vanguard,68,73,2007,02/21/2008,False
10393,Chapman,Vanguard,68,73,2007,02/21/2008,False
10394,Mitchell,Albertus Magnus,64,80,2007,02/21/2008,True
10395,Mitchell,Albertus Magnus,64,80,2007,02/21/2008,True
10396,LeTourneau,Ozarks (AR),68,63,2007,02/21/2008,True
10397,LeTourneau,Ozarks (AR),68,63,2007,02/21/2008,True
10398,Louisiana College,Texas-Tyler,64,75,2007,02/21/2008,True
10399,Louisiana College,Texas-Tyler,64,75,2007,02/21/2008,True
10400,Mary Hardin-Baylor,Hardin-Simmons,82,76,2007,02/21/2008,False
10401,Mary Hardin-Baylor,Hardin-Simmons,82,76,2007,02/21/2008,False
10402,Mississippi College,Texas-Dallas,61,50,2007,02/21/2008,False
10403,Mississippi College,Texas-Dallas,61,50,2007,02/21/2008,False
10404,Massachusetts Liberal Arts,Fitchburg State,71,78,2007,02/21/2008,False
10405,Massachusetts Liberal Arts,Fitchburg State,71,78,2007,02/21/2008,False
10406,Schreiner,Sul Ross State,68,63,2007,02/21/2008,True
10407,Schreiner,Sul Ross State,68,63,2007,02/21/2008,True
10408,Texas Lutheran,Howard Payne,58,64,2007,02/21/2008,True
10409,Texas Lutheran,Howard Payne,58,64,2007,02/21/2008,True
10410,Salem State,Bridgewater MA,88,80,2007,02/21/2008,True
10411,Salem State,Bridgewater MA,88,80,2007,02/21/2008,True
10412,Westfield State,Framingham State,91,69,2007,02/21/2008,True
10413,Westfield State,Framingham State,91,69,2007,02/21/2008,True
10414,LaGrange,Huntingdon,82,74,2007,02/21/2008,True
10415,LaGrange,Huntingdon,82,74,2007,02/21/2008,True
10416,Gwynedd-Mercy,Misericordia,52,55,2007,02/21/2008,True
10417,Gwynedd-Mercy,Misericordia,52,55,2007,02/21/2008,True
10418,Lincoln (PA),Penn State. - Brandywine,75,70,2007,02/21/2008,False
10419,Lincoln (PA),Penn State. - Brandywine,75,70,2007,02/21/2008,False
10420,Immaculata,Eastern,64,63,2007,02/21/2008,True
10421,Immaculata,Eastern,64,63,2007,02/21/2008,True
10422,Rivier,Saint Joseph's (ME),77,66,2007,02/21/2008,True
10423,Rivier,Saint Joseph's (ME),77,66,2007,02/21/2008,True
10424,Hartwick,Alfred,76,61,2007,02/22/2008,True
10425,Hartwick,Alfred,76,61,2007,02/22/2008,True
10426,Hartwick,Alfred,76,61,2007,02/22/2008,True
10427,Martin Luther,St. Scholastica,79,72,2007,02/22/2008,True
10428,Martin Luther,St. Scholastica,79,72,2007,02/22/2008,True
10429,Clarks Summit,Keystone,62,59,2007,02/22/2008,True
10430,Clarks Summit,Keystone,62,59,2007,02/22/2008,True
10431,Cairn,Lancaster Bible,59,63,2007,02/22/2008,False
10432,Cairn,Lancaster Bible,59,63,2007,02/22/2008,False
10433,Averett,North Carolina Wesleyan,91,93,2007,02/22/2008,True
10434,Averett,North Carolina Wesleyan,91,93,2007,02/22/2008,True
10435,Greensboro,Chris. Newport,64,88,2007,02/22/2008,True
10436,Greensboro,Chris. Newport,64,88,2007,02/22/2008,True
10437,Methodist,Shenandoah,65,61,2007,02/22/2008,True
10438,Methodist,Shenandoah,65,61,2007,02/22/2008,True
10439,Austin College,Trinity (TX),49,65,2007,02/22/2008,True
10440,Austin College,Trinity (TX),49,65,2007,02/22/2008,True
